"","Chennai Super Kings","Delhi Capitals","Kings XI Punjab","Kolkata Knight Riders","Mumbai Indians","Rajasthan Royals","Royal Challengers Bangalore"
"814",344,151,196,378,183,241,381
"815",290,163,206,346,194,351,387
"816",295,158,200,371,185,236,390
"817",285,158,200,347,153,223,368
"818",305,154,216,331,195,233,350
"819",260,142,190,346,160,222,361
"820",274,143,218,357,183,242,363
"821",306,166,228,339,195,237,383
"822",333,175,220,357,188,250,372
"823",299,163,221,359,197,251,384
"824",273,141,195,350,223,233,366
"825",284,157,207,373,179,229,382
"826",274,161,187,358,170,238,508
"827",264,137,176,353,170,212,362
"828",263,159,190,317,200,246,361
"829",275,144,190,354,164,219,371
"830",280,161,211,371,201,233,385
"831",291,166,218,359,186,254,980
"832",285,156,192,349,165,257,379
"833",315,166,209,351,184,228,375
"834",327,167,198,360,176,235,370
"835",298,162,216,340,311,255,387
"836",264,312,186,322,193,229,355
"837",295,162,219,351,189,248,375
"838",293,152,211,340,155,233,348
"839",285,150,193,351,179,235,364
"840",322,171,210,356,211,245,393
"841",289,167,219,363,219,232,392
"842",295,153,218,366,199,240,381
"843",381,173,199,358,197,367,414
"844",271,452,180,347,190,215,355
"845",300,168,207,353,199,241,390
"846",310,164,213,361,193,239,400
"847",278,145,186,356,177,218,364
"848",276,155,198,353,170,229,351
"849",278,168,201,352,175,223,372
"850",267,140,210,339,202,228,363
"851",289,231,188,339,168,230,387
"852",282,172,195,363,147,243,372
"853",314,149,211,333,181,221,380
"854",308,163,202,365,193,222,374
"855",302,167,205,346,163,248,370
"856",276,169,180,344,178,234,368
"857",275,148,180,313,169,231,377
"858",319,160,216,356,194,213,363
"859",307,136,193,363,184,232,1552
"860",291,142,209,364,181,225,371
"861",255,153,184,332,169,249,355
"862",276,136,193,356,162,209,353
"863",321,144,206,373,208,228,378
"864",280,167,207,348,201,247,391
"865",283,167,207,344,210,483,378
"866",280,148,201,359,166,220,363
"867",315,150,217,358,1105,224,371
"868",287,165,197,350,162,235,372
"869",284,171,211,366,194,260,376
"870",275,132,188,343,179,229,363
"871",259,132,186,340,189,228,357
"872",338,162,199,356,214,236,387
"873",266,266,184,347,189,235,370
"874",303,147,214,361,198,241,365
"875",285,164,214,340,195,255,374
"876",299,144,168,348,185,220,986
"877",288,167,209,348,190,259,373
"878",311,185,197,346,163,247,364
"879",314,172,212,360,196,253,381
"880",298,152,205,353,188,254,383
"881",277,137,195,341,175,224,365
"882",269,140,180,343,175,223,361
"883",289,175,223,363,198,244,383
"884",302,163,198,357,168,241,371
"885",275,160,211,389,180,227,367
"886",286,144,203,350,178,204,363
"887",303,153,196,378,186,233,373
"888",275,171,185,343,184,214,368
"889",280,152,189,346,178,229,360
"890",347,156,205,357,205,234,382
"891",290,160,190,348,296,331,384
"892",321,174,213,344,200,273,374
"893",278,168,201,355,197,247,367
"894",263,152,188,347,197,238,346
"895",284,145,191,343,181,216,360
"896",318,160,183,333,177,237,383
"897",264,146,200,349,198,237,358
"898",301,152,215,381,220,257,372
"899",296,161,189,344,197,245,377
"900",284,150,203,358,196,226,396
"901",280,143,188,351,180,231,368
"902",314,153,193,326,187,211,361
"903",274,142,222,355,202,242,360
"904",273,149,204,355,209,231,358
"905",281,145,216,326,174,239,372
"906",272,140,205,351,192,243,370
"907",285,156,190,324,178,375,358
"908",262,135,190,340,167,235,350
"909",338,171,211,334,197,230,386
"910",264,140,185,370,160,216,350
"911",329,173,219,349,193,244,380
"912",275,156,192,331,175,234,379
"913",294,162,201,369,195,231,370
"914",298,157,193,380,183,224,391
"915",292,172,202,330,545,288,391
"916",273,169,191,336,188,244,389
"917",275,150,202,356,171,222,375
"918",277,149,207,367,208,232,374
"919",297,147,203,371,187,232,356
"920",298,148,192,356,184,252,355
"921",283,165,210,350,248,583,384
"922",294,172,226,366,185,242,361
"923",256,245,185,335,167,221,362
"924",263,144,200,339,194,217,354
"925",298,152,194,364,187,227,355
"926",282,164,196,357,173,230,377
"927",262,165,198,347,317,229,377
"928",294,147,193,331,179,224,376
"929",360,167,200,354,197,245,370
"930",279,144,207,344,193,221,385
"931",319,162,204,334,177,245,376
"932",293,135,191,365,197,221,354
"933",290,148,185,358,169,227,367
"934",327,152,206,371,177,242,389
"935",271,156,195,338,274,220,373
"936",295,164,188,368,186,232,369
"937",307,161,196,341,228,243,372
"938",307,168,216,365,182,238,378
"939",939,167,222,355,215,272,384
"940",273,144,207,349,187,228,361
"941",277,154,193,352,197,233,377
"942",299,140,202,369,194,824,358
"943",278,164,196,370,157,224,383
"944",278,147,208,351,206,232,371
"945",299,147,202,336,172,222,342
"946",269,147,186,340,183,222,371
"947",296,169,202,368,189,235,384
"948",262,146,176,351,175,216,369
"949",309,148,193,351,202,218,353
"950",319,163,191,327,187,239,376
"951",279,150,203,346,194,741,372
"952",301,170,205,319,210,246,364
"953",275,170,191,340,226,211,373
"954",300,176,206,363,197,243,378
"955",280,154,189,338,180,246,363
"956",324,177,203,362,198,239,380
"957",325,156,214,373,223,210,383
"958",276,150,200,353,189,227,354
"959",283,149,199,362,192,237,385
"960",281,153,197,358,197,240,374
"961",277,147,205,350,193,236,368
"962",269,160,190,339,183,239,380
"963",312,165,220,347,215,250,388
"964",289,142,200,365,174,212,355
"965",329,174,218,359,191,241,396
"966",268,140,188,344,178,227,372
"967",307,160,183,346,167,253,382
"968",291,169,206,332,171,253,367
"969",265,148,200,369,209,237,382
"970",292,161,202,345,191,237,381
"971",297,172,199,337,196,244,389
"972",297,155,201,354,1883,230,393
"973",317,138,204,343,193,247,365
"974",285,152,196,334,162,233,361
"975",298,151,201,372,188,214,367
"976",352,158,209,376,206,249,381
"977",301,142,202,365,197,212,376
"978",270,151,168,349,167,249,363
"979",291,158,178,342,160,218,355
"980",308,151,205,331,163,249,371
"981",266,144,200,343,247,236,373
"982",311,166,207,363,197,254,378
"983",312,161,189,358,181,233,376
"984",291,148,184,359,176,214,366
"985",274,168,206,341,181,232,365
"986",306,160,199,356,177,232,365
"987",292,149,203,340,208,225,386
"988",336,161,202,343,173,229,382
"989",331,163,209,356,187,232,384
"990",319,191,185,348,176,230,356
"991",321,155,205,386,193,241,399
"992",280,168,206,348,201,260,384
"993",293,163,211,356,215,270,369
"994",310,136,208,355,1181,244,376
"995",286,168,202,347,190,240,372
"996",284,154,190,349,169,228,370
"997",282,168,195,352,159,236,359
"998",266,146,226,338,301,235,353
"999",280,160,192,336,165,235,366
"1000",267,143,187,344,179,250,365
