"","Chennai Super Kings","Delhi Capitals","Kings XI Punjab","Kolkata Knight Riders","Mumbai Indians","Rajasthan Royals","Royal Challengers Bangalore"
"814",280,143,193,343,195,222,347
"815",285,162,191,330,189,252,378
"816",272,138,208,361,194,216,352
"817",290,158,208,363,186,221,379
"818",271,161,204,344,172,246,372
"819",298,162,189,342,172,242,380
"820",264,143,176,352,160,216,354
"821",306,163,216,348,191,219,361
"822",294,157,203,374,183,228,375
"823",331,153,202,362,201,258,376
"824",348,169,189,346,168,246,399
"825",295,160,199,325,182,231,371
"826",292,168,216,345,186,232,377
"827",334,157,199,355,201,241,369
"828",265,151,189,331,174,225,362
"829",291,164,218,349,193,244,381
"830",299,151,198,345,208,241,391
"831",294,163,194,368,218,244,376
"832",410,171,224,355,175,249,371
"833",287,170,213,351,190,244,372
"834",267,148,210,334,177,227,352
"835",280,137,186,327,164,206,374
"836",287,428,204,336,242,240,379
"837",282,167,193,323,169,249,374
"838",262,154,196,338,164,242,388
"839",307,146,212,366,197,228,384
"840",289,220,197,374,167,239,369
"841",293,150,203,321,374,291,350
"842",297,170,191,348,185,226,423
"843",292,162,198,350,165,228,357
"844",294,160,187,350,171,236,372
"845",291,137,186,363,397,216,367
"846",277,153,180,352,182,225,360
"847",311,148,187,386,179,231,357
"848",293,168,206,355,184,253,371
"849",246,303,189,341,202,218,376
"850",292,2156,216,348,188,251,382
"851",299,171,203,352,188,248,393
"852",307,158,210,347,171,234,365
"853",301,177,198,351,229,236,384
"854",301,172,192,352,154,237,379
"855",296,154,200,363,189,249,377
"856",277,159,193,350,171,254,363
"857",357,172,219,360,215,252,395
"858",338,171,213,357,193,240,386
"859",278,142,186,352,183,226,373
"860",282,137,183,344,185,204,372
"861",283,144,179,338,168,225,361
"862",271,150,193,359,177,220,369
"863",286,1455,203,371,193,233,369
"864",294,147,209,357,488,224,385
"865",311,140,180,360,189,222,363
"866",321,157,214,370,186,243,380
"867",278,154,189,344,178,246,358
"868",297,157,203,369,178,230,390
"869",270,150,197,332,184,244,357
"870",303,161,216,349,201,229,381
"871",273,160,192,320,182,239,467
"872",286,171,209,344,196,229,379
"873",283,162,203,362,189,453,376
"874",266,144,192,332,189,233,370
"875",277,142,199,331,193,237,749
"876",287,143,183,348,171,241,358
"877",1914,164,214,369,205,286,366
"878",281,142,282,339,205,220,365
"879",279,145,188,358,201,225,373
"880",305,156,192,363,175,265,381
"881",283,163,213,339,185,258,386
"882",285,170,216,360,177,245,381
"883",607,162,204,356,189,243,382
"884",298,151,192,338,177,231,356
"885",290,171,194,344,171,247,366
"886",303,152,189,356,200,225,366
"887",292,220,201,347,192,221,366
"888",327,160,193,345,190,220,363
"889",294,153,199,340,264,237,356
"890",264,146,183,348,166,209,372
"891",288,151,201,343,193,227,361
"892",313,155,183,365,176,213,352
"893",290,161,233,364,182,235,385
"894",286,150,203,329,170,230,343
"895",311,168,197,346,167,228,376
"896",289,148,190,328,188,241,358
"897",273,140,208,356,199,221,378
"898",286,153,195,386,196,240,369
"899",283,167,229,343,191,255,394
"900",270,151,192,330,201,230,369
"901",292,153,210,364,168,235,380
"902",340,172,202,349,175,228,372
"903",285,151,207,375,204,231,367
"904",288,136,196,335,194,212,367
"905",269,159,189,344,187,249,367
"906",279,156,188,322,186,237,367
"907",317,143,209,328,445,229,376
"908",289,166,223,370,201,232,389
"909",299,159,191,337,165,245,389
"910",270,166,186,339,158,225,361
"911",281,157,190,347,178,230,376
"912",278,142,186,343,165,211,343
"913",287,140,173,364,172,214,360
"914",279,136,221,341,174,218,380
"915",306,154,196,345,176,223,350
"916",313,144,210,374,196,215,1850
"917",323,150,199,352,193,226,369
"918",291,162,190,347,155,238,359
"919",304,146,211,349,186,252,378
"920",279,151,201,354,184,230,366
"921",292,176,207,346,186,233,377
"922",283,164,181,340,161,232,363
"923",293,164,198,337,173,248,364
"924",287,188,202,342,191,241,373
"925",335,151,207,382,194,250,366
"926",279,138,188,372,194,226,379
"927",320,170,191,346,176,234,361
"928",283,166,182,332,165,240,385
"929",302,140,197,345,189,427,355
"930",275,176,206,347,164,226,362
"931",261,142,211,349,165,219,367
"932",301,155,205,338,155,217,353
"933",306,171,223,342,198,260,380
"934",292,154,204,350,175,246,363
"935",269,160,208,377,195,241,361
"936",296,160,203,352,175,218,384
"937",309,167,192,364,178,246,370
"938",281,697,182,350,191,229,369
"939",280,166,203,373,183,250,365
"940",283,146,203,353,211,235,375
"941",293,161,189,338,176,230,366
"942",340,149,202,366,462,228,384
"943",308,167,210,356,203,246,384
"944",335,165,201,349,181,250,384
"945",368,152,194,326,171,234,361
"946",275,144,209,359,207,230,366
"947",313,147,219,350,187,233,444
"948",307,155,185,359,185,297,377
"949",279,158,198,339,162,237,378
"950",288,155,200,359,178,227,374
"951",740,164,222,357,185,243,381
"952",284,161,186,350,172,233,376
"953",284,167,178,355,167,253,378
"954",286,148,196,346,161,235,374
"955",310,162,190,378,185,239,387
"956",297,159,200,363,179,231,373
"957",276,167,214,350,205,256,385
"958",309,144,179,391,181,223,349
"959",260,137,201,337,174,239,358
"960",276,139,187,337,183,216,358
"961",270,143,222,352,198,312,365
"962",285,175,224,345,198,268,371
"963",274,139,192,354,221,240,363
"964",291,150,202,355,186,241,378
"965",263,141,205,348,240,236,369
"966",272,151,196,381,194,233,366
"967",319,161,202,384,201,232,393
"968",271,141,221,349,224,223,387
"969",301,159,215,366,178,243,376
"970",289,162,216,339,188,250,396
"971",311,159,211,346,176,252,381
"972",280,142,210,330,184,231,363
"973",301,172,196,337,199,261,378
"974",287,150,208,349,194,228,371
"975",310,143,203,356,214,233,362
"976",303,150,198,341,198,238,359
"977",282,144,210,364,208,222,371
"978",332,162,203,340,216,233,384
"979",299,166,208,347,196,256,380
"980",274,165,197,354,167,236,390
"981",269,159,188,336,167,231,362
"982",310,174,216,361,216,512,374
"983",308,166,198,345,163,253,370
"984",283,167,188,343,281,217,368
"985",270,156,193,334,196,268,365
"986",306,145,190,332,200,244,380
"987",270,145,202,357,189,226,361
"988",289,152,200,364,193,244,375
"989",277,164,198,362,191,249,375
"990",289,165,217,349,189,232,378
"991",280,164,195,346,169,225,377
"992",275,160,220,359,187,226,354
"993",299,148,215,353,186,234,382
"994",281,155,207,330,170,2249,584
"995",286,164,192,341,350,231,375
"996",313,159,203,344,188,229,372
"997",286,164,192,359,184,233,391
"998",262,140,205,329,215,226,361
"999",285,144,210,366,180,239,390
"1000",285,167,195,338,151,217,382
