"","Chennai Super Kings","Delhi Capitals","Kings XI Punjab","Kolkata Knight Riders","Mumbai Indians","Rajasthan Royals","Royal Challengers Bangalore"
"814",287,142,224,350,202,292,370
"815",287,166,218,360,191,230,367
"816",302,170,207,380,183,249,376
"817",310,144,195,371,193,230,376
"818",264,162,197,323,162,239,385
"819",305,152,196,327,188,253,364
"820",277,169,206,349,177,240,382
"821",290,154,207,358,181,241,357
"822",327,172,207,352,208,246,382
"823",301,153,189,376,190,225,387
"824",288,149,191,322,153,263,353
"825",262,142,179,358,180,211,886
"826",266,173,205,344,183,262,375
"827",298,150,210,353,191,218,357
"828",287,169,216,341,172,245,369
"829",281,159,196,327,166,533,364
"830",304,153,198,349,196,239,369
"831",300,143,205,357,214,227,355
"832",312,153,203,344,175,239,379
"833",276,166,208,347,181,261,391
"834",328,181,216,342,175,255,383
"835",268,158,199,332,171,247,379
"836",308,156,201,362,200,253,386
"837",1412,166,191,346,169,230,375
"838",284,135,204,351,202,237,375
"839",283,161,218,360,180,227,365
"840",280,156,197,366,186,246,386
"841",308,142,219,367,185,233,363
"842",307,172,204,361,193,244,399
"843",287,167,203,368,181,242,374
"844",317,162,200,401,193,246,374
"845",322,155,198,352,171,227,366
"846",292,174,199,373,186,230,387
"847",287,159,184,349,160,236,390
"848",285,152,190,352,163,206,360
"849",294,163,246,353,205,232,376
"850",281,140,174,345,177,231,354
"851",284,157,213,329,193,246,381
"852",254,140,185,349,178,220,354
"853",334,167,217,365,209,245,371
"854",311,153,205,358,185,223,387
"855",303,157,209,362,184,226,387
"856",296,165,212,336,202,265,393
"857",261,146,203,317,187,233,375
"858",271,142,218,340,193,222,365
"859",279,142,219,366,182,228,380
"860",311,148,189,356,163,210,364
"861",272,161,194,346,187,248,388
"862",290,156,208,346,180,240,378
"863",334,157,201,339,182,245,370
"864",257,139,209,354,176,237,375
"865",285,137,187,350,189,223,353
"866",286,149,188,337,195,285,369
"867",277,251,211,349,205,226,381
"868",288,162,187,347,167,237,386
"869",273,150,200,348,173,238,362
"870",293,156,211,364,176,224,364
"871",302,388,309,370,203,248,383
"872",274,162,202,350,162,228,373
"873",294,167,217,338,195,303,368
"874",300,172,201,348,187,254,368
"875",281,147,194,364,171,234,367
"876",279,162,196,344,174,237,379
"877",325,158,196,341,181,243,360
"878",278,162,197,350,193,231,370
"879",336,159,214,375,200,223,383
"880",269,140,180,358,155,217,377
"881",291,138,186,350,186,233,371
"882",288,149,212,337,178,242,355
"883",307,143,204,360,196,228,374
"884",566,170,213,344,173,240,392
"885",284,175,205,344,187,252,393
"886",305,153,217,371,209,229,374
"887",320,180,220,354,181,257,389
"888",322,143,190,365,156,226,368
"889",333,156,196,335,174,244,366
"890",315,162,195,348,199,224,376
"891",276,166,184,329,181,234,387
"892",317,143,182,368,150,215,361
"893",322,155,188,330,199,246,369
"894",285,168,194,334,183,226,379
"895",311,153,211,331,185,222,375
"896",280,146,203,363,199,496,390
"897",302,146,210,371,209,240,368
"898",278,159,197,346,167,228,362
"899",288,141,180,349,166,233,362
"900",289,168,219,336,183,237,379
"901",310,169,230,351,194,262,386
"902",273,137,189,336,170,246,372
"903",338,172,195,376,203,235,379
"904",298,159,194,332,156,246,373
"905",264,153,209,337,185,253,378
"906",306,141,200,360,199,231,380
"907",315,158,191,330,178,235,372
"908",293,155,207,355,187,229,371
"909",277,138,183,353,256,216,372
"910",264,135,181,335,347,223,365
"911",288,165,201,342,200,238,383
"912",299,163,189,329,178,226,359
"913",307,145,192,355,169,233,348
"914",588,160,205,364,202,360,399
"915",272,164,184,337,175,249,389
"916",283,165,181,353,155,251,377
"917",342,153,198,369,186,230,387
"918",311,163,224,356,187,273,390
"919",279,183,208,352,203,341,376
"920",291,156,205,367,179,231,396
"921",287,160,188,354,178,233,378
"922",302,156,187,371,182,238,368
"923",274,157,208,361,195,263,394
"924",297,544,199,344,169,235,380
"925",286,159,189,355,171,203,369
"926",294,163,197,369,193,244,377
"927",279,152,203,318,184,225,340
"928",272,148,185,320,189,223,362
"929",270,136,179,343,178,211,365
"930",271,145,190,351,191,208,360
"931",316,158,193,361,165,243,375
"932",282,145,211,355,188,207,374
"933",265,136,177,349,165,215,355
"934",307,155,203,345,205,233,380
"935",273,162,192,343,159,238,381
"936",292,154,207,368,181,229,386
"937",277,167,180,347,164,239,373
"938",299,166,208,352,179,221,365
"939",338,160,200,339,176,241,384
"940",308,171,181,326,176,237,367
"941",311,147,225,361,212,205,369
"942",516,168,195,354,161,246,377
"943",289,158,200,364,168,255,361
"944",290,141,186,333,178,224,345
"945",284,155,209,332,163,231,356
"946",279,139,208,365,209,235,388
"947",283,149,191,334,189,249,346
"948",293,149,200,348,197,222,372
"949",290,164,191,350,175,247,368
"950",314,175,222,358,186,252,388
"951",274,169,201,360,171,239,364
"952",283,138,213,379,184,231,367
"953",257,143,193,327,184,227,351
"954",305,145,185,351,190,225,365
"955",284,163,207,367,202,235,374
"956",286,161,176,348,167,231,362
"957",635,155,215,383,192,241,377
"958",301,162,210,361,333,238,373
"959",258,149,196,333,189,243,377
"960",276,153,190,322,173,239,370
"961",302,166,201,361,177,1111,375
"962",274,158,201,334,175,235,359
"963",303,147,208,355,175,230,401
"964",291,195,199,356,207,250,377
"965",325,170,214,364,624,284,388
"966",269,154,194,329,172,244,363
"967",295,167,196,378,184,227,386
"968",283,302,188,352,183,254,352
"969",276,142,190,342,169,226,384
"970",319,149,206,352,188,214,374
"971",289,135,217,346,172,218,360
"972",277,141,197,335,160,227,356
"973",280,150,201,339,203,231,358
"974",296,152,214,347,200,221,365
"975",315,164,192,361,182,241,386
"976",296,139,202,366,199,235,358
"977",451,149,200,356,192,234,366
"978",397,150,207,327,184,230,359
"979",289,165,209,350,207,257,377
"980",286,156,209,353,180,220,765
"981",329,146,210,330,170,232,361
"982",305,153,200,374,193,236,375
"983",263,132,176,359,146,228,374
"984",260,155,189,357,179,245,378
"985",287,162,214,337,196,259,373
"986",302,171,195,350,190,247,391
"987",272,149,192,317,179,231,353
"988",351,172,218,356,204,489,383
"989",273,161,196,354,176,240,363
"990",301,158,190,366,182,234,366
"991",300,169,215,357,194,239,384
"992",315,149,204,355,182,244,397
"993",298,155,211,377,201,253,369
"994",503,164,207,372,192,246,377
"995",283,349,194,343,174,242,380
"996",269,152,205,365,196,238,362
"997",285,170,232,346,195,257,392
"998",329,161,199,381,196,234,392
"999",323,151,208,329,186,242,370
"1000",295,167,217,371,173,230,373
