"","Chennai Super Kings","Delhi Capitals","Kings XI Punjab","Kolkata Knight Riders","Mumbai Indians","Rajasthan Royals","Royal Challengers Bangalore"
"814",294,173,196,363,173,242,373
"815",277,198,188,334,191,210,383
"816",269,158,197,332,183,244,363
"817",281,158,215,368,189,238,384
"818",293,148,201,346,217,242,370
"819",330,174,196,336,191,235,376
"820",273,216,211,354,186,230,364
"821",275,158,188,334,194,248,372
"822",288,151,196,333,209,213,373
"823",277,146,217,347,214,239,358
"824",295,169,190,361,164,241,384
"825",284,176,220,360,763,251,384
"826",341,160,199,350,162,247,378
"827",280,175,190,334,192,239,384
"828",1188,144,182,345,168,202,357
"829",270,170,199,348,168,216,371
"830",278,168,185,350,174,246,366
"831",304,169,213,343,173,239,367
"832",283,170,199,333,179,235,363
"833",286,157,202,378,202,611,383
"834",313,159,193,354,175,243,381
"835",275,144,216,344,164,229,360
"836",298,156,200,370,193,233,370
"837",292,168,207,329,183,260,365
"838",322,161,200,349,169,249,378
"839",287,173,202,343,190,246,371
"840",275,148,196,352,170,233,352
"841",295,176,196,353,178,220,380
"842",281,163,212,345,195,234,393
"843",282,142,206,379,185,230,379
"844",284,152,194,358,203,230,370
"845",332,135,211,357,187,234,502
"846",280,150,197,390,195,229,378
"847",305,152,199,351,173,238,371
"848",278,144,214,337,188,242,383
"849",302,173,208,351,208,234,411
"850",296,168,218,355,190,241,381
"851",288,152,194,321,205,236,439
"852",284,179,199,351,169,236,372
"853",270,166,198,346,170,247,366
"854",291,138,198,352,168,220,362
"855",324,170,193,369,184,231,381
"856",311,163,202,371,195,235,383
"857",322,165,202,364,208,228,374
"858",320,142,222,396,200,233,371
"859",313,150,207,365,194,225,377
"860",290,153,215,338,184,231,350
"861",300,162,194,365,175,233,371
"862",302,147,199,325,164,238,354
"863",315,147,197,322,174,232,361
"864",277,173,213,347,197,254,367
"865",373,151,212,353,170,222,380
"866",272,156,192,350,169,242,377
"867",273,154,183,333,159,257,348
"868",271,263,195,328,193,233,360
"869",274,148,201,347,185,240,363
"870",314,142,189,358,172,227,361
"871",309,160,193,343,172,252,380
"872",322,153,195,345,182,236,367
"873",279,145,220,389,192,241,377
"874",294,163,201,382,176,229,382
"875",294,159,211,327,177,226,362
"876",324,148,198,353,176,236,358
"877",279,139,196,366,170,239,355
"878",323,158,202,402,191,253,378
"879",297,159,195,327,178,250,365
"880",269,201,193,354,192,244,380
"881",307,169,192,345,192,316,375
"882",278,159,205,346,171,216,379
"883",304,168,197,364,280,240,374
"884",302,143,183,344,170,220,361
"885",298,175,223,344,203,251,400
"886",443,151,214,350,192,238,372
"887",285,169,248,361,205,248,391
"888",284,159,198,372,191,210,389
"889",267,146,182,354,161,207,949
"890",288,166,211,361,210,244,378
"891",284,146,198,332,196,257,381
"892",287,143,210,364,171,211,370
"893",312,137,209,370,202,217,375
"894",350,162,232,356,190,250,380
"895",330,162,203,345,159,210,382
"896",272,173,204,349,207,246,374
"897",278,152,212,336,162,249,356
"898",328,155,197,345,186,210,367
"899",313,164,194,356,173,227,357
"900",283,161,184,333,177,237,365
"901",284,170,216,349,181,230,377
"902",290,145,205,358,195,237,364
"903",290,150,200,338,192,236,378
"904",306,174,210,356,199,246,379
"905",281,165,204,361,185,231,377
"906",311,140,186,354,182,214,363
"907",254,136,186,356,184,226,633
"908",302,154,202,357,179,212,352
"909",288,147,190,348,171,221,408
"910",262,168,212,348,204,249,361
"911",308,161,205,383,206,245,384
"912",427,175,231,366,180,254,391
"913",272,153,205,337,178,245,374
"914",273,143,186,352,177,221,366
"915",271,165,186,342,171,237,379
"916",296,162,195,356,167,250,360
"917",302,140,200,351,185,221,368
"918",291,155,203,337,165,221,375
"919",290,150,189,344,189,250,351
"920",293,154,215,370,201,222,356
"921",298,162,203,353,163,235,441
"922",285,146,204,368,198,789,374
"923",286,171,205,346,206,238,387
"924",261,164,199,361,178,224,380
"925",293,171,216,351,168,249,366
"926",294,175,213,347,188,234,387
"927",311,171,205,341,197,237,389
"928",272,142,183,359,187,226,360
"929",314,153,196,330,163,234,350
"930",292,176,192,330,155,229,383
"931",320,162,192,344,154,245,386
"932",282,142,218,345,227,222,375
"933",291,243,201,357,210,220,360
"934",300,158,208,369,170,231,371
"935",272,150,195,335,190,237,378
"936",300,147,179,335,167,218,372
"937",318,155,200,366,177,240,378
"938",323,166,199,357,185,235,444
"939",270,135,190,365,172,216,359
"940",352,163,215,382,210,228,376
"941",279,161,200,338,167,254,374
"942",290,153,195,352,185,212,368
"943",311,148,198,366,194,229,372
"944",286,150,185,356,168,238,368
"945",277,491,183,346,337,252,389
"946",285,140,178,351,162,229,366
"947",261,162,182,359,172,234,379
"948",265,149,200,337,189,330,359
"949",291,167,214,352,190,252,366
"950",279,146,187,347,171,220,372
"951",292,149,202,346,186,218,415
"952",293,169,183,353,170,241,368
"953",342,160,197,363,181,235,445
"954",302,153,200,356,194,236,385
"955",334,177,204,357,181,246,389
"956",277,137,251,336,212,230,371
"957",318,151,197,332,170,246,380
"958",287,265,201,330,185,228,387
"959",308,152,212,353,175,231,377
"960",277,144,192,349,190,230,366
"961",277,178,206,346,188,262,396
"962",293,159,196,342,153,233,371
"963",301,153,189,338,182,219,360
"964",264,156,205,339,180,270,367
"965",301,154,197,352,194,238,406
"966",279,154,201,378,201,259,393
"967",256,150,190,334,191,356,1673
"968",276,141,191,345,176,214,363
"969",303,165,190,349,177,236,374
"970",291,149,213,366,206,240,388
"971",270,156,201,342,179,222,339
"972",242,215,197,342,169,251,361
"973",270,130,187,346,177,234,363
"974",273,154,200,315,174,214,356
"975",313,144,196,360,180,231,378
"976",274,156,192,358,220,232,595
"977",281,141,209,373,218,237,377
"978",265,160,194,325,159,236,689
"979",302,174,211,339,202,251,388
"980",274,170,210,351,191,252,371
"981",254,142,179,359,186,220,340
"982",313,132,186,344,191,208,355
"983",283,158,203,355,181,244,374
"984",269,198,205,366,173,257,376
"985",291,169,206,342,184,265,382
"986",291,142,177,348,169,227,357
"987",280,166,231,359,181,241,362
"988",329,163,193,344,176,231,395
"989",295,175,206,350,181,242,396
"990",282,144,219,353,201,224,380
"991",330,156,194,340,186,242,367
"992",279,147,194,374,255,228,386
"993",333,156,191,350,151,236,372
"994",309,167,201,341,259,251,392
"995",296,153,202,355,183,256,393
"996",271,152,190,376,184,247,379
"997",282,148,199,348,168,229,352
"998",292,159,204,350,161,240,383
"999",287,167,220,361,207,223,378
"1000",272,151,193,357,142,221,362
