"","Chennai Super Kings","Delhi Capitals","Kings XI Punjab","Kolkata Knight Riders","Rajasthan Royals","Royal Challengers Bangalore","Sunrisers Hyderabad"
"815",213,230,208,292,235,360,230
"816",233,247,232,271,249,366,246
"817",194,236,186,247,224,324,199
"818",248,237,217,300,246,359,250
"819",207,233,185,251,226,316,222
"820",243,248,220,296,243,344,253
"821",207,230,186,256,216,325,215
"822",212,215,188,279,205,245,175
"823",223,252,208,280,221,357,249
"824",242,247,204,267,237,348,234
"825",237,229,209,297,206,291,216
"826",234,226,225,304,228,291,235
"827",231,238,208,276,245,360,225
"828",206,207,193,285,213,248,187
"829",199,221,185,282,232,314,222
"830",208,240,186,252,221,328,195
"831",220,250,211,275,225,367,237
"832",219,227,225,299,211,293,244
"833",239,229,216,299,195,289,222
"834",257,230,211,300,225,284,222
"835",212,204,204,280,203,242,187
"836",212,257,212,271,231,358,236
"837",234,230,215,297,211,281,234
"838",244,251,220,280,248,355,255
"839",218,261,220,279,256,350,236
"840",220,214,202,284,199,245,194
"841",224,238,208,289,239,350,222
"842",193,221,187,277,221,313,214
"843",232,254,218,273,234,354,254
"844",210,237,192,258,229,323,217
"845",221,220,219,288,209,290,223
"846",243,248,208,275,239,365,222
"847",239,246,223,288,264,344,240
"848",207,244,184,237,220,322,202
"849",234,239,224,297,246,351,244
"850",224,227,218,308,245,365,231
"851",245,211,216,308,209,286,227
"852",247,220,229,306,232,281,229
"853",214,255,220,279,240,349,246
"854",234,253,222,267,248,342,262
"855",256,230,223,313,232,282,225
"856",217,213,186,290,212,256,193
"857",230,250,208,257,237,350,240
"858",231,225,213,297,220,274,234
"859",204,239,181,257,238,315,210
"860",249,248,210,291,253,355,259
"861",220,245,203,272,236,347,231
"862",209,219,185,269,241,330,212
"863",237,247,217,295,256,347,238
"864",230,210,182,282,213,253,192
"865",227,244,223,311,253,353,245
"866",205,228,191,278,237,330,224
"867",215,255,219,268,235,339,239
"868",221,250,211,292,243,367,249
"869",234,248,204,277,228,330,247
"870",211,237,177,257,210,313,217
"871",224,232,214,289,245,370,238
"872",229,244,209,304,245,362,241
"873",232,257,212,295,254,348,261
"874",249,231,234,302,235,261,239
"875",205,236,188,253,217,331,216
"876",200,235,191,259,224,342,209
"877",242,249,212,298,257,365,233
"878",220,251,224,271,241,354,259
"879",215,256,226,271,239,359,230
"880",228,232,169,256,229,325,209
"881",227,251,220,275,239,359,240
"882",241,231,210,302,233,269,225
"883",240,261,211,284,234,339,245
"884",214,216,192,268,211,243,194
"885",216,238,179,256,218,325,205
"886",219,259,211,281,249,356,255
"887",212,233,209,295,247,362,249
"888",240,223,216,318,239,269,237
"889",252,252,216,270,241,357,236
"890",224,250,217,262,241,364,259
"891",240,244,207,276,235,343,228
"892",225,229,207,296,246,360,239
"893",210,235,204,296,233,348,243
"894",229,236,217,300,243,355,233
"895",221,235,218,296,263,363,240
"896",211,238,215,301,256,358,244
"897",233,248,211,266,261,341,254
"898",213,244,202,302,245,344,246
"899",219,249,214,289,232,360,236
"900",195,243,191,246,214,331,203
"901",229,245,209,280,257,346,238
"902",235,236,222,288,245,352,247
"903",236,254,209,293,251,348,243
"904",231,237,217,298,241,353,240
"905",211,229,177,250,223,307,205
"906",198,231,193,251,220,327,203
"907",225,258,210,248,236,329,244
"908",222,236,221,296,241,370,242
"909",261,220,225,292,232,292,230
"910",240,243,213,306,245,362,242
"911",227,243,210,282,239,355,240
"912",247,235,228,297,224,279,232
"913",232,253,223,280,223,358,240
"914",239,227,230,302,231,288,221
"915",248,255,198,268,246,338,241
"916",233,249,207,273,222,358,255
"917",258,228,231,302,201,290,231
"918",198,246,185,253,220,317,200
"919",215,255,207,274,225,349,235
"920",244,224,235,291,217,274,220
"921",219,241,216,301,253,375,247
"922",228,240,209,276,248,354,245
"923",209,239,190,243,226,310,205
"924",237,224,222,302,206,294,225
"925",215,258,210,292,233,361,235
"926",219,209,196,280,205,259,190
"927",221,229,225,308,216,281,238
"928",255,234,220,309,225,286,228
"929",240,231,208,294,233,304,230
"930",229,240,226,296,251,356,253
"931",196,223,196,270,236,335,216
"932",236,248,218,290,248,356,236
"933",230,246,223,284,252,354,243
"934",231,232,213,294,212,282,224
"935",232,237,206,293,239,365,244
"936",206,225,180,272,233,330,211
"937",219,216,196,289,197,251,195
"938",228,243,207,270,221,349,231
"939",207,225,189,279,234,329,195
"940",214,236,206,293,239,350,229
"941",208,211,185,290,212,262,191
"942",231,232,202,306,216,278,225
"943",239,247,215,284,247,343,261
"944",236,232,240,290,252,357,240
"945",228,220,193,265,241,327,204
"946",232,234,202,292,253,341,228
"947",251,246,207,297,249,359,246
"948",222,213,197,268,207,247,207
"949",223,244,198,264,235,352,227
"950",239,249,220,308,258,358,232
"951",238,221,237,305,237,273,254
"952",219,212,184,289,210,261,203
"953",248,234,231,300,244,284,232
"954",234,226,213,293,236,351,239
"955",212,234,186,246,229,338,207
"956",233,245,236,304,262,355,255
"957",230,261,214,277,241,357,260
"958",240,242,203,281,232,358,237
"959",232,243,217,290,255,344,237
"960",214,269,221,267,236,332,240
"961",218,235,197,236,215,321,202
"962",234,222,219,291,218,305,231
"963",238,257,211,274,244,343,241
"964",227,249,215,265,239,364,240
"965",236,239,208,299,253,345,233
"966",240,266,204,277,244,364,232
"967",225,240,196,266,228,355,244
"968",254,225,220,307,227,302,234
"969",217,210,191,281,225,238,202
"970",257,238,226,302,232,272,225
"971",229,255,219,274,250,337,239
"972",232,220,218,304,215,296,220
"973",226,225,216,316,227,280,231
"974",231,235,211,298,248,359,245
"975",231,222,221,306,216,278,255
"976",212,232,198,283,229,349,254
"977",203,234,192,244,220,319,202
"978",204,206,194,277,212,247,205
"979",229,234,216,286,237,352,231
"980",221,244,206,275,227,340,227
"981",222,241,207,277,251,361,234
"982",220,221,187,272,229,317,216
"983",207,229,189,283,233,337,202
"984",242,233,231,297,235,294,232
"985",222,209,187,287,201,260,180
"986",212,232,190,258,208,312,201
"987",251,214,222,304,224,291,225
"988",196,206,195,277,200,267,188
"989",216,245,212,271,229,343,234
"990",201,247,233,298,255,364,241
"991",205,237,180,251,231,313,217
"992",221,237,214,282,255,353,234
"993",237,238,210,258,242,367,235
"994",234,242,207,271,242,347,237
"995",241,244,218,300,259,358,255
"996",229,255,208,272,248,348,235
"997",196,235,184,241,222,320,220
"998",193,242,185,254,214,323,213
"999",200,223,193,280,220,341,223
"1000",249,223,215,305,224,286,226
