"","v Afghanistan","v Australia","v Bangladesh","v England","v Hong Kong","v India","v Ireland","v Kenya","v Netherlands","v New Zealand","v Pakistan","v Sri Lanka","v U.A.E.","v West Indies","v Zimbabwe"
"2842",19,35,26,11,18,20,19,18,18,19,10,12,18,11,18
"2843",19,36,24,10,19,20,18,19,18,18,11,14,18,12,19
"2844",19,36,22,11,18,20,18,19,19,18,10,17,19,9,19
"2845",19,37,29,11,18,21,19,18,18,18,10,12,18,11,18
"2846",18,36,20,10,18,21,19,19,18,19,10,14,17,10,19
"2847",18,37,28,12,18,23,18,18,18,18,11,23,18,9,19
"2848",18,33,18,11,19,22,18,18,18,19,9,15,18,14,18
"2849",18,38,22,10,18,21,19,19,19,19,10,11,19,13,18
"2850",18,36,25,11,19,22,19,18,18,19,11,20,19,10,18
"2851",18,39,21,12,19,19,19,18,18,18,12,18,19,10,18
"2852",19,40,24,13,18,22,19,19,18,18,9,15,18,9,18
"2853",18,37,23,12,18,22,19,19,18,18,9,17,18,5,19
"2854",18,38,23,11,18,19,19,18,18,19,11,13,18,12,18
"2855",18,38,24,10,18,21,19,19,18,18,10,15,19,15,19
"2856",18,35,26,11,19,22,18,19,18,18,11,13,18,10,18
"2857",18,36,23,10,18,19,18,19,19,19,8,15,18,8,18
"2858",18,37,28,12,18,21,18,18,18,19,8,19,18,8,18
"2859",18,39,26,12,18,22,18,18,19,19,11,13,18,11,18
"2860",19,37,29,14,19,20,18,18,18,18,9,14,18,12,19
"2861",19,34,25,12,18,22,18,18,18,19,14,23,18,8,18
"2862",19,38,24,10,19,18,18,18,18,18,9,12,18,11,17
"2863",18,36,26,10,18,18,18,19,19,18,11,12,19,13,19
"2864",19,35,21,10,18,20,19,18,18,18,12,14,19,9,18
"2865",18,35,26,11,18,22,18,18,18,19,11,13,18,6,19
"2866",19,32,25,10,18,21,19,18,18,18,10,21,19,8,19
"2867",18,35,22,12,18,22,18,18,19,18,8,13,18,9,19
"2868",18,36,18,11,18,19,18,18,19,18,12,16,18,6,18
"2869",18,37,23,12,18,21,17,19,18,18,13,20,18,12,18
"2870",19,34,28,11,18,21,18,18,19,19,11,12,18,15,19
"2871",18,35,24,11,18,21,18,19,18,18,8,13,19,9,18
"2872",18,35,25,10,18,21,18,18,18,18,10,10,18,11,19
"2873",18,36,28,10,18,22,19,18,19,17,10,14,19,9,18
"2874",18,37,27,11,18,20,19,18,19,18,14,15,18,15,18
"2875",19,35,23,11,19,22,18,19,19,19,10,14,19,12,18
"2876",18,36,27,11,18,22,18,19,19,19,11,9,19,10,18
"2877",18,36,27,11,19,23,18,18,19,18,9,15,18,12,18
"2878",18,38,27,10,18,23,18,18,18,18,11,15,19,10,18
"2879",18,38,24,10,18,20,18,18,18,17,11,17,18,6,19
"2880",18,37,20,12,18,20,18,18,18,18,11,18,19,9,18
"2881",18,37,27,12,18,21,18,18,18,18,10,15,18,10,19
"2882",19,36,28,11,18,19,18,18,18,19,9,18,18,7,19
"2883",19,39,24,11,18,21,18,19,19,19,10,21,19,14,19
"2884",18,36,23,11,19,21,19,18,18,19,9,20,18,7,18
"2885",18,36,28,11,18,18,18,18,19,18,9,22,19,13,19
"2886",19,41,24,11,18,23,18,19,19,18,10,15,18,10,17
"2887",19,35,21,12,19,21,19,18,18,18,13,12,19,11,19
"2888",17,34,24,11,18,21,18,19,19,18,9,15,18,12,18
"2889",18,36,26,10,18,22,18,19,19,18,10,14,18,10,18
"2890",19,40,19,11,19,20,18,19,19,17,8,15,18,6,19
"2891",19,35,25,12,19,21,18,19,18,19,10,16,18,12,18
"2892",18,38,30,12,18,19,18,18,18,17,11,13,18,10,18
"2893",18,36,19,11,19,21,18,19,18,18,12,11,18,12,18
"2894",18,36,25,12,18,20,18,19,19,19,11,21,18,15,18
"2895",19,41,19,12,18,21,19,19,18,19,11,12,18,11,19
"2896",18,39,25,10,19,20,18,18,19,19,11,20,18,13,18
"2897",19,36,20,10,19,19,17,18,18,19,9,9,18,10,18
"2898",18,35,23,10,18,21,18,19,18,18,9,17,19,10,18
"2899",18,36,22,10,17,21,18,18,18,18,9,20,18,7,17
"2900",18,37,24,11,18,23,18,18,18,18,11,14,19,8,18
"2901",18,35,25,11,18,23,18,19,18,19,11,13,18,12,19
"2902",19,35,28,12,18,20,18,19,19,18,9,13,19,12,18
"2903",18,35,18,11,17,20,18,19,18,18,11,12,18,8,19
"2904",19,36,22,10,18,22,18,18,19,19,10,16,19,7,18
"2905",19,35,29,11,19,20,18,18,18,18,9,12,19,6,18
"2906",18,33,20,13,18,19,18,19,18,18,9,16,18,9,19
"2907",18,34,28,11,19,21,18,19,18,18,10,19,19,11,18
"2908",18,40,24,12,18,21,18,18,18,18,8,11,18,11,19
"2909",18,35,24,11,19,20,19,18,18,17,10,16,18,7,18
"2910",18,35,23,11,18,20,19,19,18,18,7,18,18,11,19
"2911",18,35,20,10,18,20,18,18,18,18,12,14,18,7,18
"2912",19,37,25,12,18,21,18,18,18,18,8,17,18,6,19
"2913",19,36,26,11,18,22,18,19,19,19,9,16,18,7,19
"2914",18,40,25,12,18,22,19,19,18,19,12,17,19,14,19
"2915",19,37,22,10,18,21,18,18,19,18,11,19,18,7,19
"2916",19,35,22,12,18,20,19,18,18,18,9,14,18,17,18
"2917",18,34,20,10,19,22,18,18,19,18,11,13,18,8,17
"2918",18,38,27,12,18,22,18,19,18,18,10,17,19,7,18
"2919",18,39,24,10,19,20,19,18,18,18,10,18,18,11,17
"2920",18,38,24,11,19,21,18,19,18,18,9,14,18,7,18
"2921",19,38,26,12,18,23,18,19,19,19,8,13,19,10,17
"2922",17,39,23,12,18,21,18,19,18,17,12,14,18,9,18
"2923",18,35,24,11,18,20,18,18,18,18,11,14,19,8,19
"2924",18,37,22,11,18,20,18,18,18,19,9,17,18,7,18
"2925",18,36,23,10,18,22,18,18,18,18,10,13,18,18,18
"2926",18,36,25,11,18,21,19,18,18,18,11,20,18,7,19
"2927",19,37,26,12,18,22,18,18,19,18,11,15,18,10,18
"2928",18,36,26,11,18,19,18,18,18,18,9,20,18,12,18
"2929",18,36,27,11,18,22,18,18,18,19,11,17,18,8,19
"2930",18,36,22,12,18,20,18,19,18,18,13,16,19,12,18
"2931",17,36,19,11,18,20,18,19,18,18,8,11,19,11,19
"2932",19,37,23,11,18,20,18,18,18,18,11,15,19,14,18
"2933",18,36,22,10,18,21,19,18,18,18,10,19,18,12,18
"2934",19,35,22,11,18,22,19,19,18,18,10,12,19,15,19
"2935",18,37,27,10,18,22,18,18,18,18,10,16,19,12,18
"2936",18,39,26,11,18,22,18,18,18,18,9,9,18,9,19
"2937",18,35,23,12,18,20,19,18,19,19,9,16,19,9,18
"2938",18,36,26,11,18,23,18,18,18,18,8,12,18,13,18
"2939",19,36,22,11,18,21,18,17,18,19,12,13,19,15,18
"2940",18,35,25,10,18,23,18,18,19,18,10,14,18,9,18
"2941",18,39,27,13,18,19,18,18,18,18,10,11,19,10,18
"2942",18,36,23,10,18,20,18,18,18,18,9,26,19,17,19
"2943",18,35,24,13,18,22,18,19,18,18,10,15,19,9,18
"2944",19,38,23,11,18,20,18,18,18,19,9,13,18,20,19
"2945",19,40,24,10,18,21,18,18,18,18,12,11,18,9,18
"2946",18,35,27,11,18,20,18,18,18,18,10,14,19,18,18
"2947",18,37,19,11,18,21,18,18,18,18,10,12,18,11,18
"2948",18,37,24,10,19,20,18,18,19,18,9,14,18,7,18
"2949",18,37,27,10,18,21,18,19,19,18,9,17,19,9,19
"2950",18,35,25,11,18,20,19,19,18,18,10,14,18,22,19
"2951",18,39,27,9,19,20,18,18,19,19,10,11,19,6,18
"2952",19,36,29,10,18,18,18,19,18,18,11,20,19,11,19
"2953",18,37,27,11,18,20,19,18,18,19,13,18,18,12,18
"2954",18,38,25,11,19,23,18,19,19,18,11,16,18,12,18
"2955",19,35,20,10,18,22,18,18,18,19,13,13,18,11,18
"2956",19,37,27,13,19,19,18,18,19,19,12,15,18,11,18
"2957",18,39,23,11,18,19,18,19,19,18,8,15,19,8,18
"2958",19,37,26,11,18,21,18,18,20,18,8,17,18,9,19
"2959",19,38,26,11,18,20,18,18,18,18,8,8,18,6,18
"2960",19,38,24,12,18,20,18,19,19,19,11,13,19,12,19
"2961",18,38,25,12,20,23,18,18,18,20,9,21,18,11,18
"2962",19,38,24,11,19,20,18,18,18,19,12,14,18,12,19
"2963",19,39,22,12,17,20,18,18,19,19,12,16,18,8,18
"2964",18,40,26,9,18,20,19,18,18,18,12,13,18,11,18
"2965",18,33,18,11,19,22,18,19,19,18,14,13,18,12,19
"2966",18,40,26,13,18,20,18,19,18,18,14,17,18,6,18
"2967",19,36,24,12,18,22,18,18,18,19,7,17,19,10,18
"2968",18,38,25,12,18,22,18,19,18,19,11,12,18,12,19
"2969",19,37,31,10,19,21,18,18,18,18,10,12,19,8,18
"2970",18,37,22,11,18,20,18,18,18,18,8,11,18,11,18
"2971",19,39,21,12,18,22,18,19,18,18,8,21,18,10,19
"2972",18,38,28,12,19,20,18,18,18,18,9,15,18,12,18
"2973",18,38,31,11,19,20,19,19,18,18,9,14,18,7,18
"2974",18,37,25,11,18,18,19,18,19,18,11,14,18,14,18
"2975",18,39,32,11,18,21,18,19,18,18,11,14,19,8,19
"2976",19,39,25,13,18,21,18,19,18,19,11,15,18,11,18
"2977",18,34,22,12,18,20,18,18,18,18,10,12,19,8,18
"2978",19,37,20,12,18,22,18,17,18,18,13,13,18,12,18
"2979",18,36,25,10,18,21,18,19,18,19,8,24,18,8,18
"2980",18,37,19,12,18,21,18,18,18,19,9,17,18,8,18
"2981",18,36,25,11,19,19,18,19,18,18,10,13,18,12,18
"2982",19,36,26,11,19,19,18,19,18,18,11,14,19,14,18
"2983",17,36,23,11,18,22,18,18,18,19,9,20,18,11,18
"2984",18,37,22,10,19,19,18,18,18,18,12,16,19,9,19
"2985",17,37,24,11,18,19,18,19,18,18,12,17,18,9,18
"2986",19,37,21,11,18,21,18,19,18,19,10,17,18,10,18
"2987",18,34,26,11,19,19,18,19,18,18,11,21,18,7,18
"2988",18,37,21,10,18,21,18,18,18,18,11,15,18,9,18
"2989",19,33,24,11,19,20,18,18,18,18,12,16,18,11,18
"2990",18,40,20,11,18,21,18,19,18,19,10,14,18,12,18
"2991",18,38,25,11,19,19,18,18,18,19,11,13,19,13,19
"2992",19,36,26,13,18,20,18,19,19,19,13,12,18,9,18
"2993",19,35,22,12,18,22,18,18,19,18,10,15,18,12,18
"2994",19,37,25,12,19,20,19,18,18,18,8,18,18,12,18
"2995",18,35,23,11,18,21,18,19,18,18,11,16,18,15,18
"2996",19,37,20,10,18,20,18,18,18,19,9,16,18,13,18
"2997",18,35,20,11,19,20,18,18,18,18,11,16,18,10,19
"2998",19,37,21,10,18,22,19,18,18,19,9,17,19,17,18
"2999",19,37,28,11,19,21,19,18,18,18,8,14,19,6,18
"3000",18,37,26,11,19,19,19,19,18,19,12,11,18,13,18
"3001",18,37,27,11,19,21,18,18,18,18,10,17,19,7,18
"3002",19,35,25,12,18,22,18,19,18,19,11,15,18,11,18
"3003",18,36,26,12,18,19,18,18,19,18,11,18,19,12,18
"3004",18,35,26,10,18,22,19,19,19,18,10,14,18,13,18
"3005",18,40,27,11,18,21,18,18,19,18,9,17,19,7,18
"3006",19,35,21,11,18,19,19,18,18,18,10,16,18,6,18
"3007",19,35,24,10,18,21,18,19,18,18,11,17,17,8,18
"3008",18,34,20,11,18,20,19,19,18,18,10,18,18,12,18
"3009",19,37,28,11,18,19,18,18,19,18,9,18,18,5,18
"3010",18,38,24,12,19,19,18,19,19,18,9,16,18,7,18
"3011",18,36,25,11,18,22,18,18,19,19,13,17,17,11,18
"3012",18,34,23,12,18,20,18,18,17,18,9,18,19,6,19
"3013",19,37,24,11,18,20,18,18,18,18,10,15,18,13,18
"3014",19,36,24,13,19,18,19,19,19,18,10,17,18,13,18
"3015",18,35,24,10,18,20,19,18,18,18,9,12,18,6,18
"3016",18,37,23,12,18,18,18,18,18,18,8,14,19,8,18
"3017",18,37,24,10,19,19,18,19,19,18,10,13,18,11,18
"3018",18,35,28,11,18,22,18,18,19,18,10,15,19,8,19
"3019",19,36,26,10,18,21,19,18,18,18,10,15,18,8,18
"3020",18,35,23,10,18,21,19,18,18,19,9,12,18,15,18
"3021",18,35,21,10,18,22,18,18,18,19,9,10,18,15,18
"3022",19,36,24,11,18,21,19,18,19,19,10,16,18,12,18
"3023",18,36,21,10,18,22,18,19,18,18,9,20,19,12,18
"3024",18,37,26,11,19,21,18,19,18,18,10,13,19,8,18
"3025",18,37,28,10,18,21,18,17,18,19,8,11,18,9,18
"3026",19,38,23,11,18,22,17,18,18,19,10,18,18,12,19
"3027",19,36,26,10,18,21,19,19,18,18,9,14,18,10,18
"3028",18,34,26,10,18,21,19,19,18,18,9,16,18,11,19
"3029",18,40,19,12,18,18,18,19,18,18,10,15,18,16,19
"3030",18,36,25,10,18,21,18,19,19,18,8,17,19,11,19
"3031",19,36,26,11,18,20,18,18,18,18,10,19,19,9,18
"3032",19,35,28,12,18,20,18,18,18,18,9,19,18,10,19
"3033",19,38,25,11,19,19,18,18,18,18,12,14,18,13,18
"3034",18,38,22,11,18,22,17,18,19,17,11,12,18,13,18
"3035",19,38,20,10,18,19,19,19,18,19,9,16,18,13,19
"3036",19,34,23,11,19,21,18,18,18,18,11,14,18,8,18
"3037",18,33,20,11,19,21,18,18,18,19,9,15,18,9,18
"3038",18,34,23,12,18,21,18,19,18,18,12,13,18,7,19
"3039",18,38,24,11,18,22,19,19,18,18,11,14,18,7,18
"3040",18,36,17,10,18,20,18,19,18,18,12,18,19,10,18
"3041",18,36,21,9,18,22,19,18,18,18,12,18,18,9,18
"3042",18,38,20,11,18,20,18,18,19,18,10,13,19,11,19
"3043",19,36,22,12,18,20,18,18,19,19,9,18,19,10,19
"3044",19,36,19,11,19,19,18,19,18,19,12,14,18,6,18
"3045",18,36,27,12,18,19,18,19,18,19,9,17,20,11,18
"3046",19,35,25,12,19,21,19,18,18,19,11,13,19,19,19
"3047",18,35,24,13,18,22,18,18,19,18,11,14,18,10,18
"3048",18,38,25,11,18,19,19,19,18,19,7,14,18,11,19
"3049",19,36,27,10,18,21,18,18,19,18,9,14,18,11,18
"3050",18,35,26,12,18,20,19,18,18,18,8,18,18,8,19
"3051",19,36,25,12,18,20,18,18,18,19,12,23,18,11,18
"3052",19,37,21,11,18,19,18,18,19,19,9,17,19,8,20
"3053",19,38,23,12,19,20,19,18,19,19,12,13,18,15,18
"3054",19,36,21,10,18,19,19,18,18,19,12,17,19,7,18
"3055",18,34,24,13,19,22,18,19,19,19,15,18,19,13,19
"3056",18,38,20,11,18,19,18,18,19,18,11,21,18,10,18
"3057",18,39,21,11,18,18,18,18,18,18,11,18,18,11,18
"3058",18,36,26,10,19,21,18,18,18,18,10,18,18,10,18
"3059",18,35,23,12,19,20,19,18,18,18,13,18,18,12,18
"3060",18,36,26,12,19,21,19,18,19,19,10,13,19,12,18
"3061",18,35,24,12,18,19,18,18,19,18,12,12,18,10,19
"3062",19,38,24,12,18,21,18,18,18,18,9,19,19,10,18
"3063",18,37,21,11,19,20,19,18,19,18,8,14,19,11,18
"3064",18,38,23,12,19,21,19,18,18,19,10,14,18,10,18
"3065",19,36,21,11,18,22,19,18,18,18,10,16,19,10,18
"3066",18,38,29,11,18,20,18,18,18,18,11,15,18,6,18
"3067",18,34,24,10,18,19,18,19,18,18,12,14,18,7,19
"3068",19,36,22,11,18,21,17,19,19,18,13,15,19,10,18
"3069",18,39,25,11,18,21,19,18,19,19,10,13,18,10,19
"3070",18,36,20,11,18,20,18,18,18,18,8,12,19,7,18
"3071",19,38,25,10,17,22,19,18,18,18,7,15,18,12,19
"3072",18,35,27,11,18,19,18,18,19,19,11,15,18,6,18
"3073",18,36,24,13,19,21,18,18,18,18,11,18,18,10,18
"3074",18,38,21,10,18,20,19,19,19,19,9,17,19,9,18
"3075",18,35,26,11,19,21,19,18,18,18,10,16,18,9,19
"3076",17,38,22,10,17,21,18,18,19,19,9,20,18,7,18
"3077",19,36,26,12,18,19,18,18,18,19,9,12,18,9,18
"3078",19,37,21,11,19,21,18,18,18,19,10,19,19,10,18
"3079",18,37,21,10,18,23,18,19,18,18,9,14,18,8,19
"3080",19,38,21,10,18,21,18,18,18,18,9,13,18,12,18
"3081",19,38,25,12,17,22,19,18,19,18,11,19,18,12,18
"3082",19,39,19,11,19,20,19,18,19,19,10,15,18,9,18
"3083",19,36,22,11,18,21,18,18,19,19,9,14,18,14,18
"3084",18,37,25,11,18,22,18,18,18,18,11,12,19,8,19
"3085",18,35,22,11,18,21,18,19,19,18,10,15,19,9,18
"3086",19,39,25,11,18,20,18,18,19,18,10,13,18,9,18
"3087",18,36,23,11,19,20,18,18,19,18,10,17,19,7,19
"3088",19,36,23,10,18,20,19,19,18,19,11,12,18,12,18
"3089",19,35,21,9,18,19,18,18,18,18,8,18,18,6,18
"3090",18,36,23,11,18,20,18,20,18,18,10,22,19,13,18
"3091",18,40,22,11,18,20,18,18,18,18,12,12,19,13,18
"3092",18,34,24,10,19,20,18,19,19,18,10,15,18,8,18
"3093",18,35,28,11,18,20,18,19,18,18,11,18,18,9,19
"3094",17,37,21,11,18,20,19,18,19,19,9,15,18,14,19
"3095",19,38,24,11,18,20,19,18,19,18,9,16,18,8,19
"3096",19,38,24,12,17,22,19,18,19,18,11,14,18,7,18
"3097",18,38,24,9,19,21,19,18,19,18,10,15,18,7,18
"3098",18,37,28,10,17,20,19,18,19,18,10,20,18,7,18
"3099",18,38,27,11,19,19,17,19,18,18,10,16,19,9,18
"3100",18,35,25,11,18,20,18,18,18,19,12,15,18,10,18
"3101",18,36,22,10,18,22,19,19,18,18,8,13,18,9,18
"3102",19,36,26,11,19,21,20,18,18,19,8,15,17,11,18
"3103",18,40,24,10,18,20,19,18,17,18,10,18,19,14,18
"3104",18,41,25,10,18,23,18,19,19,18,11,17,19,12,18
"3105",19,35,23,11,19,20,19,18,18,18,11,12,18,15,17
"3106",19,38,28,11,18,20,18,19,18,18,9,16,18,7,18
"3107",18,36,21,10,18,20,18,19,19,18,12,18,18,6,18
"3108",18,35,23,9,18,20,19,19,18,19,10,16,18,10,18
"3109",19,39,21,11,19,20,18,18,18,18,10,16,18,11,18
"3110",18,39,27,12,18,21,18,18,18,18,10,19,18,8,19
"3111",18,35,19,12,18,20,18,18,18,18,10,14,18,9,19
"3112",19,37,25,11,18,20,18,17,19,18,11,14,18,9,18
"3113",18,36,23,10,18,20,18,18,19,18,12,14,18,15,18
"3114",17,38,23,13,18,21,18,19,19,18,10,15,18,11,18
"3115",18,36,23,11,18,19,18,18,18,18,11,17,18,12,18
"3116",19,37,29,10,19,20,19,18,18,19,8,15,18,13,18
"3117",18,33,23,10,18,19,18,19,19,18,11,18,18,11,18
"3118",18,40,24,11,18,21,17,19,19,18,14,15,18,12,19
"3119",17,36,23,11,18,22,18,18,18,18,10,10,18,6,18
"3120",18,35,24,12,18,21,17,18,19,19,9,16,19,12,19
"3121",18,38,31,12,18,22,19,18,18,18,13,14,19,10,19
"3122",18,37,26,13,19,21,19,18,19,18,11,13,19,17,19
"3123",18,38,22,11,18,20,18,17,19,18,9,21,18,9,18
"3124",18,33,21,10,19,19,18,18,18,19,9,15,18,11,18
"3125",18,37,27,12,18,20,18,18,18,18,9,15,18,8,19
"3126",18,39,24,12,18,21,18,18,18,18,10,17,18,10,18
"3127",19,34,24,11,19,20,18,18,19,18,8,17,18,8,18
"3128",19,36,22,9,19,20,19,18,18,19,10,11,18,10,18
"3129",18,36,25,10,18,20,17,18,18,18,11,12,19,7,19
"3130",18,37,25,9,18,23,19,19,18,18,9,16,18,13,18
"3131",19,38,24,11,18,19,19,19,18,19,11,19,18,7,18
"3132",18,37,25,11,18,18,18,18,19,18,12,17,18,15,19
"3133",18,37,21,11,18,19,18,18,18,19,12,16,18,12,18
"3134",18,35,27,11,19,21,19,18,19,19,11,16,19,16,18
"3135",19,36,25,11,18,21,18,19,18,18,11,15,18,11,17
"3136",18,36,24,11,17,21,18,18,19,19,9,18,18,9,19
"3137",18,36,25,12,19,21,19,19,18,18,12,13,18,9,19
"3138",19,37,23,10,18,20,19,18,18,18,12,15,18,12,18
"3139",18,35,23,10,19,19,18,18,18,18,12,16,18,9,18
"3140",18,38,24,11,18,19,18,18,19,18,10,13,18,15,19
"3141",18,35,25,12,18,20,18,19,19,18,13,16,18,13,18
"3142",18,34,21,11,18,20,18,19,18,18,14,18,18,7,18
"3143",19,37,25,11,19,22,19,18,18,17,10,15,18,11,19
"3144",19,34,21,11,19,21,18,18,18,19,10,21,19,13,19
"3145",19,37,27,10,18,19,19,18,18,18,10,23,18,14,18
"3146",19,36,24,10,18,20,19,19,18,19,7,15,19,8,18
"3147",19,34,24,13,19,21,18,18,18,18,11,17,19,11,19
"3148",18,36,29,10,19,22,18,18,18,18,11,12,19,12,19
"3149",18,36,23,10,19,22,19,18,18,18,10,14,18,13,18
"3150",18,38,31,10,18,23,18,17,19,18,10,14,18,10,18
"3151",19,36,25,11,18,17,19,19,19,18,10,13,18,13,18
"3152",18,32,22,12,18,22,18,18,18,19,11,14,19,18,18
"3153",19,38,28,10,18,20,18,18,18,18,10,11,18,11,18
"3154",19,38,24,12,18,22,18,19,18,18,11,11,17,10,18
"3155",19,38,21,11,19,22,19,19,19,19,12,14,19,16,19
"3156",19,34,27,11,19,20,19,18,18,19,9,13,18,9,18
"3157",18,34,26,10,18,20,19,19,18,19,9,22,19,9,19
"3158",18,35,22,10,18,22,18,19,18,18,10,15,18,9,18
"3159",18,38,23,11,19,19,18,18,18,18,12,15,18,11,18
"3160",18,37,27,11,19,21,19,18,18,19,10,19,19,11,19
"3161",19,37,26,11,17,20,18,18,19,19,11,18,19,9,18
"3162",19,38,27,11,19,21,19,19,18,18,10,20,18,13,18
"3163",18,36,27,12,18,21,19,18,19,19,9,16,18,7,19
"3164",18,40,22,12,18,20,19,19,18,18,12,15,18,8,18
"3165",19,36,23,11,19,19,18,18,18,17,9,16,18,6,18
"3166",19,39,22,11,19,19,18,18,18,18,8,14,18,8,18
"3167",19,37,30,10,19,22,18,18,18,18,12,13,18,7,18
"3168",18,36,25,10,18,22,18,19,18,18,12,16,19,12,18
"3169",18,36,26,12,19,22,18,19,18,18,10,16,18,11,18
"3170",19,40,28,12,18,20,18,19,19,18,12,14,18,11,18
"3171",18,41,22,11,18,21,19,19,19,19,9,18,18,5,18
"3172",18,35,23,10,18,20,18,18,18,18,9,18,19,8,18
"3173",19,37,20,11,18,22,18,18,19,19,10,16,18,11,18
"3174",19,37,25,12,18,20,18,18,17,19,9,14,18,11,18
"3175",18,37,24,11,18,22,20,18,18,18,10,17,18,9,19
"3176",18,36,22,12,18,20,18,18,18,18,8,14,18,14,18
"3177",18,37,26,12,18,21,19,18,18,18,9,16,19,10,18
"3178",19,38,27,9,18,20,19,19,18,20,11,14,18,7,18
"3179",18,34,19,10,17,20,18,19,18,19,8,12,18,12,18
"3180",18,38,22,12,18,21,18,18,19,18,10,14,18,14,18
"3181",18,35,27,11,18,20,18,18,18,18,10,17,18,8,19
"3182",18,39,23,10,18,21,19,18,18,18,13,19,18,10,19
"3183",18,36,23,10,18,23,18,18,18,19,10,14,18,13,19
"3184",18,36,22,11,18,22,18,18,18,18,8,19,19,11,19
"3185",19,37,22,12,19,19,18,19,18,19,12,16,18,10,18
"3186",19,35,27,11,18,23,19,18,18,18,9,17,19,7,18
"3187",18,35,21,11,18,22,19,18,18,18,10,18,18,11,19
"3188",18,37,26,10,18,22,18,19,19,18,9,13,18,12,18
"3189",18,36,25,10,19,20,18,18,19,18,12,15,19,10,19
"3190",19,38,25,10,19,20,19,18,18,18,10,14,18,8,19
"3191",18,38,21,10,18,20,19,18,19,18,11,16,18,12,18
"3192",18,36,26,12,18,21,18,18,18,19,11,17,19,8,19
"3193",19,38,22,10,18,21,19,18,19,18,10,15,18,13,18
"3194",18,36,28,12,17,20,18,18,18,19,11,15,18,7,18
"3195",19,36,20,10,19,21,19,19,19,18,9,16,18,17,18
"3196",18,37,19,12,19,21,19,19,18,18,11,18,18,15,19
"3197",18,40,30,11,18,19,18,18,17,19,10,15,18,12,18
"3198",18,36,23,11,19,19,19,19,18,18,11,9,18,8,19
"3199",18,35,25,10,18,19,18,18,18,18,11,13,18,13,18
"3200",19,40,29,11,18,19,18,18,18,18,11,17,18,8,19
"3201",18,38,26,11,18,21,19,18,18,18,9,13,19,7,19
"3202",18,37,28,11,18,22,18,18,18,19,10,15,19,9,18
"3203",19,34,25,12,19,21,18,18,18,18,9,19,18,11,18
"3204",19,39,23,11,18,22,18,18,19,18,10,15,18,11,18
"3205",19,41,16,12,18,20,18,18,18,18,9,11,19,13,18
"3206",19,38,29,11,18,19,18,17,18,18,11,20,18,11,18
"3207",19,36,19,12,18,21,19,18,19,18,9,17,18,12,18
"3208",18,33,22,11,18,18,19,18,18,18,10,12,19,8,19
"3209",18,38,25,10,18,19,18,18,18,18,11,17,18,9,18
"3210",18,37,29,11,19,22,18,18,19,19,10,12,18,14,18
"3211",18,38,24,12,18,22,19,19,18,18,12,11,18,7,18
"3212",18,36,27,11,19,19,18,18,18,19,10,14,18,8,18
"3213",18,37,23,12,18,21,18,18,18,18,11,19,18,16,18
"3214",19,35,29,11,18,19,18,18,19,18,11,15,18,9,18
"3215",19,33,21,12,18,22,19,18,18,19,11,15,18,9,18
"3216",19,34,26,12,19,21,18,18,19,18,10,18,19,16,19
"3217",19,37,25,11,18,20,18,19,19,18,11,20,18,10,18
"3218",18,35,23,12,19,20,18,18,18,18,11,15,19,12,18
"3219",18,36,24,13,18,22,19,18,18,19,6,16,18,13,18
"3220",18,39,24,12,18,21,18,18,18,19,10,12,19,5,18
"3221",18,32,21,11,17,23,18,18,18,18,10,14,18,10,19
"3222",18,37,22,11,18,18,18,18,19,18,10,18,18,14,18
"3223",19,35,21,10,18,20,18,19,18,18,10,16,18,14,18
"3224",18,36,20,10,19,22,18,18,19,18,12,21,18,13,18
"3225",18,37,24,12,18,21,19,19,19,19,10,16,18,9,18
"3226",18,33,26,13,18,22,18,19,19,18,12,18,19,15,18
"3227",18,33,28,12,18,22,19,18,18,19,14,18,19,6,18
"3228",18,40,24,12,18,21,18,19,18,18,10,15,18,10,18
"3229",18,36,21,12,18,21,17,18,18,17,11,15,19,11,18
"3230",18,37,21,11,18,21,19,19,19,18,11,11,19,18,19
"3231",19,37,22,11,19,21,19,19,19,18,10,11,18,15,18
"3232",18,37,23,10,19,20,19,18,18,19,9,20,18,9,18
"3233",18,36,21,11,18,22,18,18,18,18,10,15,18,10,18
"3234",19,37,19,12,18,19,18,19,19,19,11,14,18,14,18
"3235",17,37,22,12,18,22,18,19,19,18,12,13,18,13,19
"3236",18,38,23,12,19,20,18,18,19,18,11,15,18,7,20
"3237",18,34,25,10,18,21,19,18,19,19,12,15,18,10,18
"3238",18,34,22,11,18,20,18,18,19,19,10,13,18,6,19
"3239",18,36,28,10,18,20,18,18,18,19,11,20,18,13,19
"3240",18,39,27,11,18,21,18,18,19,18,10,14,18,17,18
"3241",18,34,26,11,18,23,18,19,18,18,8,15,18,8,18
"3242",19,35,24,10,20,21,19,18,18,18,11,13,19,12,18
"3243",19,38,29,10,18,21,19,19,19,18,10,21,19,11,18
"3244",18,36,22,12,18,19,19,18,17,18,10,18,18,13,18
"3245",19,38,29,11,18,22,18,18,18,19,11,19,18,10,19
"3246",18,36,24,10,18,19,19,18,18,18,9,15,18,12,18
"3247",18,34,22,11,19,20,18,18,18,18,11,15,19,17,18
"3248",18,34,28,11,18,21,19,18,19,18,9,14,19,8,17
"3249",18,35,24,12,18,23,18,18,18,18,12,18,19,12,18
