"","v Afghanistan","v Australia","v Bangladesh","v England","v Hong Kong","v India","v Ireland","v Kenya","v Netherlands","v Pakistan","v South Africa","v Sri Lanka","v U.A.E.","v West Indies","v Zimbabwe"
"1808",109,46,60,45,51,43,46,55,50,54,32,37,62,45,80
"1809",104,56,59,50,52,40,60,61,53,53,56,39,61,54,72
"1810",109,41,46,51,49,38,42,57,48,55,51,39,47,56,72
"1811",112,35,50,57,47,45,56,66,46,60,35,34,53,60,76
"1812",112,46,62,58,53,42,58,65,58,48,45,36,65,48,71
"1813",113,33,54,60,46,48,48,64,58,62,46,32,50,45,76
"1814",109,33,53,58,55,40,60,53,64,64,46,39,55,57,71
"1815",104,41,48,56,50,33,55,54,60,56,64,49,58,45,74
"1816",109,39,54,52,55,46,53,52,70,53,66,33,58,49,75
"1817",115,42,52,68,68,47,63,55,58,62,39,35,54,51,72
"1818",111,40,57,44,69,45,59,56,60,68,53,41,54,38,80
"1819",112,34,64,43,51,36,62,51,46,54,53,40,49,43,82
"1820",108,44,58,55,57,31,66,60,60,55,47,39,59,43,73
"1821",118,44,60,59,50,41,56,57,59,46,53,38,52,44,77
"1822",107,29,52,59,57,26,75,60,57,68,45,35,53,39,76
"1823",112,38,55,43,58,44,54,49,54,49,44,43,59,48,74
"1824",106,36,60,61,49,36,54,57,56,59,51,35,57,39,82
"1825",116,42,51,50,56,45,51,58,61,67,50,48,55,38,74
"1826",112,41,53,54,53,36,45,52,53,54,42,40,57,43,76
"1827",117,40,57,56,50,49,67,61,58,61,44,34,56,37,74
"1828",107,49,45,57,54,47,48,45,54,57,49,43,59,39,76
"1829",118,41,51,53,57,36,51,53,47,49,39,49,52,55,78
"1830",109,33,55,70,58,33,50,50,48,50,49,36,57,56,75
"1831",111,44,51,60,61,41,52,54,59,52,47,39,45,38,75
"1832",113,44,52,49,57,40,62,45,61,55,46,29,55,52,76
"1833",114,37,57,51,59,38,59,52,59,54,69,31,53,55,82
"1834",118,40,53,56,51,34,58,53,61,60,58,38,56,41,71
"1835",110,36,50,53,46,39,48,47,55,58,42,36,57,40,80
"1836",115,36,52,48,48,40,64,54,55,56,38,35,52,55,78
"1837",108,36,53,60,54,35,54,61,61,52,62,37,57,30,76
"1838",111,43,55,49,56,35,52,51,55,60,49,39,55,38,77
"1839",107,41,58,57,63,33,54,62,58,53,44,31,58,37,77
"1840",115,35,49,52,52,38,51,63,59,49,54,40,51,38,79
"1841",114,29,63,61,55,31,56,65,51,55,64,44,60,34,79
"1842",107,42,64,52,52,38,54,62,51,64,51,39,58,42,77
"1843",110,31,51,49,56,44,46,49,55,58,45,34,51,49,76
"1844",112,34,62,66,53,35,56,56,54,52,52,30,51,43,77
"1845",116,40,63,45,51,44,57,56,52,61,51,36,58,40,80
"1846",113,43,58,51,60,50,52,58,52,62,45,50,52,43,81
"1847",110,31,59,59,43,53,62,54,58,58,42,34,52,40,72
"1848",116,49,59,67,64,34,50,41,59,58,40,44,66,35,78
"1849",114,41,56,52,49,39,58,45,67,53,45,32,54,62,78
"1850",115,37,52,59,58,38,52,55,59,59,52,29,48,31,75
"1851",113,34,53,44,56,43,59,61,61,54,66,37,65,37,71
"1852",110,41,60,50,58,39,70,59,55,50,40,45,63,48,78
"1853",114,39,45,55,58,28,54,58,59,59,39,34,52,51,76
"1854",123,52,52,58,65,42,58,46,58,58,34,42,54,30,76
"1855",120,47,56,46,56,31,59,50,58,48,42,31,54,43,76
"1856",112,42,56,69,48,36,61,58,50,69,53,28,58,41,77
"1857",114,37,55,55,50,40,66,57,50,57,42,47,68,47,74
"1858",104,39,66,63,61,46,59,60,44,53,44,36,65,48,76
"1859",107,36,47,56,62,46,56,57,62,50,43,40,64,43,79
"1860",112,46,44,63,65,50,52,61,52,47,45,30,56,42,72
"1861",119,40,53,60,65,43,73,57,43,43,34,40,54,46,80
"1862",107,44,46,62,55,29,57,56,43,59,44,39,68,45,82
"1863",115,35,44,51,49,37,46,58,57,46,61,37,54,37,73
"1864",109,38,57,61,52,44,56,52,55,59,66,33,59,44,70
"1865",111,34,62,67,59,35,63,69,59,55,54,43,66,34,73
"1866",112,45,56,56,60,48,68,54,52,61,46,43,61,39,78
"1867",112,35,63,56,64,40,67,53,50,59,53,40,72,36,75
"1868",112,37,59,57,54,38,47,49,65,62,48,41,57,43,69
"1869",111,38,46,55,58,43,46,55,61,62,41,32,53,36,78
"1870",114,42,55,51,52,30,60,48,53,65,53,42,43,40,74
"1871",111,44,58,57,57,44,54,52,66,45,43,41,67,49,80
"1872",113,34,51,53,57,35,48,49,58,55,51,28,70,41,81
"1873",115,47,50,58,56,35,58,62,54,59,57,43,58,39,73
"1874",110,49,63,57,58,44,45,60,56,47,69,39,53,49,73
"1875",114,51,51,59,58,40,49,60,55,55,42,38,64,43,73
"1876",109,39,53,53,50,50,53,54,52,57,49,34,47,56,70
"1877",111,47,49,60,59,41,56,52,61,60,46,37,59,38,80
"1878",113,32,46,58,46,32,64,56,56,63,51,34,49,37,80
"1879",115,44,59,57,65,44,54,60,63,60,50,43,56,49,78
"1880",114,53,49,59,60,32,63,50,65,59,49,30,63,38,73
"1881",112,40,54,51,49,46,58,45,57,55,47,40,64,40,79
"1882",114,45,52,61,59,39,56,48,56,48,37,37,52,41,75
"1883",111,46,47,47,56,43,59,66,57,53,45,39,49,29,81
"1884",112,36,48,57,53,43,55,59,61,66,70,37,57,28,75
"1885",115,28,58,64,51,39,57,59,61,64,50,42,53,41,74
"1886",110,41,59,59,54,32,48,60,56,70,42,46,62,45,73
"1887",108,46,58,52,50,34,57,59,63,53,48,43,54,41,74
"1888",114,37,53,49,57,46,57,56,65,62,40,38,52,27,77
"1889",114,44,58,50,61,44,53,50,45,66,42,30,60,44,77
"1890",111,39,53,53,58,30,58,56,54,53,42,47,45,41,74
"1891",120,34,51,65,56,29,60,52,59,57,48,50,53,38,75
"1892",108,39,57,54,55,41,55,63,57,50,54,45,52,42,75
"1893",115,42,50,66,69,30,54,49,66,55,52,47,62,41,78
"1894",117,45,56,57,57,34,49,50,62,59,53,44,50,43,80
"1895",113,47,49,61,55,32,60,64,56,62,67,30,57,46,74
"1896",109,35,64,49,48,33,65,58,51,54,65,45,55,26,78
"1897",112,47,45,60,56,39,55,55,54,54,47,39,56,54,80
"1898",109,42,51,55,55,43,51,46,50,63,54,37,54,65,74
"1899",106,45,53,52,68,41,51,62,52,56,42,28,55,38,79
"1900",114,41,47,48,55,47,61,54,52,50,49,52,54,37,78
"1901",116,52,49,57,56,54,56,66,54,50,43,39,43,47,76
"1902",105,33,56,53,61,44,51,62,62,56,59,33,58,37,74
"1903",115,48,43,62,55,41,49,51,60,55,59,39,66,35,74
"1904",111,28,55,48,53,38,57,54,57,50,62,39,59,49,76
"1905",111,36,57,46,57,30,55,49,68,68,45,28,63,37,79
"1906",111,39,55,55,50,36,60,58,68,58,48,36,51,43,77
"1907",109,43,67,62,63,48,57,59,50,63,30,38,54,40,74
"1908",106,51,45,51,60,33,46,63,53,58,63,33,53,50,68
"1909",112,37,52,57,49,52,58,64,51,53,42,42,57,51,76
"1910",114,43,52,55,60,42,71,64,49,51,45,41,59,34,77
"1911",111,31,63,48,62,34,60,62,48,60,51,43,59,34,77
"1912",121,39,51,59,62,39,58,53,52,56,35,43,63,46,76
"1913",110,41,56,60,63,35,54,62,64,58,58,36,66,33,77
"1914",114,33,45,54,57,27,56,56,58,52,39,39,55,31,79
"1915",112,45,54,43,71,37,66,52,60,53,56,36,63,37,79
"1916",107,43,56,54,53,41,60,55,59,56,45,31,61,26,72
"1917",116,36,49,50,48,43,50,54,54,55,35,34,50,44,74
"1918",112,43,49,48,48,40,56,52,59,59,59,42,46,33,75
"1919",112,46,47,61,55,28,55,50,53,58,49,30,58,30,76
"1920",110,37,48,69,51,35,59,52,61,53,59,31,66,33,78
"1921",114,33,55,55,55,31,50,58,57,60,49,37,52,27,78
"1922",111,40,55,50,54,46,59,53,54,65,53,36,56,44,76
"1923",115,47,58,56,61,43,51,68,52,47,40,44,56,30,78
"1924",119,33,58,45,52,31,63,58,56,47,42,41,52,36,77
"1925",112,35,54,49,56,39,55,68,50,50,46,34,52,52,76
"1926",108,41,53,51,51,40,57,59,62,66,41,39,59,33,82
"1927",108,40,51,49,67,32,51,51,48,51,48,57,55,37,76
"1928",104,36,46,55,50,52,61,53,49,56,52,34,58,31,76
"1929",111,34,53,58,51,45,62,51,60,59,51,46,49,34,78
"1930",113,43,57,70,63,45,61,50,59,55,51,29,49,60,78
"1931",110,34,54,49,60,30,50,65,55,50,56,44,50,34,72
"1932",115,37,51,65,52,46,61,55,42,57,42,38,59,31,79
"1933",111,39,62,53,50,39,63,57,54,49,67,34,52,42,80
"1934",109,29,49,54,63,45,53,56,49,53,56,35,60,45,72
"1935",115,36,56,68,57,50,59,59,52,45,43,40,62,41,76
"1936",118,43,51,66,51,37,56,57,52,49,51,54,44,36,78
"1937",112,38,51,65,56,33,59,54,53,52,38,37,59,50,75
"1938",113,45,60,62,54,34,56,62,63,64,48,52,63,44,72
"1939",116,36,51,52,54,39,56,54,57,57,65,41,49,37,82
"1940",119,39,43,57,54,31,53,59,50,60,62,42,60,47,76
"1941",112,33,67,50,49,34,52,55,60,61,58,39,58,37,74
"1942",117,36,47,58,62,41,53,57,60,55,49,44,54,43,70
"1943",112,33,60,57,57,42,58,54,59,56,48,37,50,30,75
"1944",109,40,50,44,45,37,56,54,53,57,43,30,58,45,78
"1945",114,38,53,50,52,49,59,50,63,56,68,34,56,34,76
"1946",111,34,52,48,47,30,59,49,47,49,49,42,56,59,81
"1947",108,34,59,43,56,44,58,53,67,53,59,30,46,39,80
"1948",111,35,55,59,55,29,52,72,54,47,64,38,56,40,75
"1949",116,39,50,56,44,35,56,60,55,55,46,34,59,37,73
"1950",110,49,51,54,50,29,53,51,53,67,49,34,56,54,77
"1951",114,37,51,58,60,29,58,58,54,54,29,37,53,49,76
"1952",119,36,59,52,54,41,58,55,49,49,48,45,59,41,78
"1953",117,43,59,53,63,47,58,53,54,48,53,39,57,31,78
"1954",110,35,56,58,52,34,55,57,60,54,48,42,54,48,77
"1955",114,45,60,56,63,44,55,59,51,65,51,35,56,54,72
"1956",114,32,58,40,53,30,58,55,64,53,49,35,51,33,79
"1957",110,47,59,57,57,42,45,52,57,53,47,38,62,40,79
"1958",120,37,58,58,58,54,55,52,57,59,43,37,51,40,74
"1959",116,46,55,57,53,31,54,65,53,55,39,46,50,47,73
"1960",115,42,47,59,52,37,53,61,63,58,51,38,49,39,76
"1961",110,40,59,53,53,38,54,58,48,55,43,40,52,33,70
"1962",110,42,59,53,51,48,58,53,47,49,42,45,58,58,78
"1963",123,42,51,49,64,29,55,60,53,65,47,45,54,35,79
"1964",114,40,56,58,53,42,55,56,58,44,64,38,56,33,77
"1965",111,33,46,54,54,50,56,52,64,55,47,43,58,37,75
"1966",113,38,57,55,52,29,52,54,62,67,43,47,47,47,74
"1967",113,31,55,54,53,39,52,55,64,44,40,44,62,28,76
"1968",113,43,53,54,55,32,58,52,55,63,45,39,63,53,73
"1969",117,39,50,47,55,44,57,52,59,45,62,28,52,45,74
"1970",111,43,54,60,51,30,57,64,60,58,45,40,54,36,75
"1971",119,42,54,54,53,45,64,53,47,51,42,44,64,43,78
"1972",113,43,57,48,53,31,49,45,57,50,59,31,56,40,78
"1973",114,34,64,45,58,28,57,55,49,64,51,37,63,49,79
"1974",112,45,58,56,57,34,74,56,50,59,46,50,50,39,77
"1975",116,36,47,42,61,48,52,55,52,50,54,41,52,46,77
"1976",112,41,59,53,51,33,57,54,57,55,43,44,54,48,72
"1977",113,44,54,54,57,49,60,56,52,54,36,35,61,46,76
"1978",114,43,56,51,51,41,58,49,52,67,50,33,66,48,76
"1979",111,40,58,57,49,36,54,60,65,59,50,52,57,31,75
"1980",111,35,48,48,52,38,76,55,52,62,45,46,57,41,76
"1981",112,36,60,53,54,43,49,55,54,47,43,38,60,41,76
"1982",114,50,58,61,64,37,54,59,63,44,50,31,61,40,77
"1983",106,47,55,52,50,45,51,52,55,54,64,50,51,38,74
"1984",107,49,43,48,54,33,46,62,50,49,48,36,53,49,81
"1985",118,48,47,48,59,46,61,59,63,52,55,32,49,32,75
"1986",114,30,52,55,53,49,50,59,53,49,43,33,64,38,79
"1987",111,39,44,53,55,39,55,51,62,54,48,37,57,34,75
"1988",110,32,53,57,56,53,62,64,52,51,37,40,60,40,77
"1989",109,50,56,54,53,45,50,47,58,47,41,44,59,35,75
"1990",118,33,53,56,55,34,64,64,59,57,44,33,67,43,77
"1991",115,33,46,48,53,38,53,50,53,56,48,34,59,50,78
"1992",115,37,47,53,66,30,66,55,54,59,66,41,48,48,71
"1993",106,39,54,54,63,36,59,54,48,51,51,43,67,31,79
"1994",108,45,47,69,58,36,65,54,60,52,51,33,72,25,75
"1995",114,42,55,52,53,54,62,58,54,51,41,34,59,58,71
"1996",115,36,59,67,62,40,52,51,54,60,51,42,58,44,75
"1997",108,41,66,61,59,39,52,56,58,54,44,51,54,59,77
"1998",114,50,55,54,57,27,57,52,51,62,41,36,57,52,74
"1999",112,36,41,57,53,40,57,48,59,49,44,34,51,35,76
"2000",110,34,48,53,63,49,57,58,56,71,42,45,52,38,79
"2001",113,42,49,52,56,29,51,49,60,52,43,40,62,45,78
"2002",105,41,54,58,47,35,56,57,54,62,30,35,51,31,76
"2003",112,46,56,53,52,42,67,53,63,63,49,35,50,59,76
"2004",110,33,48,51,45,47,55,62,63,48,46,39,56,37,79
"2005",117,31,52,55,54,39,55,49,50,67,37,47,62,44,75
"2006",108,33,61,56,61,35,56,53,54,56,52,37,50,39,75
"2007",112,50,57,46,57,42,53,57,48,58,54,36,55,46,82
"2008",114,40,53,51,68,33,56,59,56,58,43,42,44,40,75
"2009",113,42,58,58,50,36,61,50,56,47,50,40,54,36,81
"2010",120,35,56,52,53,31,60,53,51,46,51,42,60,37,78
"2011",117,36,51,56,61,39,50,55,59,49,44,39,55,71,71
"2012",112,31,64,56,53,42,60,59,57,56,37,36,59,41,76
"2013",110,39,50,56,64,38,51,65,61,64,68,34,52,42,75
"2014",108,38,58,58,54,34,60,51,57,58,41,28,57,43,74
"2015",116,46,56,57,56,39,49,65,51,54,39,37,57,35,80
"2016",107,49,55,53,46,42,66,55,59,64,71,47,61,51,79
"2017",110,42,50,54,57,42,63,60,47,56,51,40,53,44,72
"2018",106,48,55,52,53,41,60,59,57,52,49,43,62,41,70
"2019",110,39,68,54,57,41,56,53,42,51,67,32,61,47,75
"2020",114,44,59,55,59,33,51,58,53,57,42,40,56,40,76
"2021",110,35,56,54,67,47,60,57,58,42,48,32,53,33,76
"2022",118,31,78,49,59,29,67,55,55,58,66,39,46,39,76
"2023",116,35,65,62,55,46,61,58,49,51,44,43,60,48,75
"2024",108,45,52,50,65,36,53,56,59,58,49,48,52,37,77
"2025",117,40,52,65,55,39,62,61,56,56,57,51,53,42,75
"2026",111,39,51,56,59,46,52,69,57,58,46,42,63,42,79
"2027",114,45,46,49,52,33,62,52,50,55,37,39,57,63,75
"2028",112,32,50,58,54,31,53,53,64,56,53,44,52,48,72
"2029",111,37,54,53,63,44,54,54,50,51,37,36,63,37,76
"2030",117,40,53,55,59,36,44,53,62,49,47,33,52,41,78
"2031",116,39,49,56,67,36,59,52,52,55,49,38,63,35,76
"2032",117,40,54,64,61,40,58,50,51,61,46,45,58,33,74
"2033",111,43,52,51,59,36,59,61,53,60,51,31,60,46,74
"2034",119,41,57,48,64,49,62,60,47,54,47,37,52,40,77
"2035",109,50,53,50,51,36,55,56,55,49,36,40,70,40,76
"2036",116,42,54,52,59,53,59,58,51,52,54,39,45,44,72
"2037",108,37,51,46,60,38,63,57,59,55,52,43,55,50,80
"2038",114,31,46,59,56,53,52,56,57,48,45,35,54,51,76
"2039",112,33,53,58,55,47,62,47,50,55,57,38,58,42,76
"2040",112,46,54,50,46,39,65,44,76,62,30,27,59,36,76
"2041",112,40,61,46,53,45,56,56,64,64,44,35,51,47,74
"2042",113,43,50,52,54,37,51,66,53,63,67,41,54,43,78
"2043",117,39,52,55,60,47,54,53,60,62,43,41,58,44,75
"2044",116,41,51,56,56,42,50,71,57,54,41,38,60,34,72
"2045",114,39,54,51,44,35,55,53,61,47,63,42,51,55,73
"2046",110,41,54,65,52,31,55,56,46,51,69,39,52,53,77
"2047",120,46,49,58,54,30,53,65,63,51,52,49,57,31,76
"2048",117,38,45,60,54,39,46,63,55,54,47,36,57,38,78
"2049",109,55,52,55,62,48,62,51,66,68,51,35,58,56,77
"2050",117,41,41,48,52,41,58,63,53,59,62,41,52,53,71
"2051",116,39,49,54,51,46,53,61,75,60,60,44,43,36,75
"2052",110,35,48,54,55,44,63,59,55,59,47,38,62,38,73
"2053",116,45,56,55,59,35,53,65,49,50,54,30,61,59,75
"2054",113,35,44,56,57,26,53,55,51,62,55,38,46,58,77
"2055",107,36,48,68,51,48,55,55,52,55,55,34,56,47,74
"2056",113,41,45,46,68,45,62,63,59,57,37,42,50,31,73
"2057",115,32,46,68,65,36,51,54,64,54,46,29,51,47,75
"2058",104,45,57,52,57,44,63,45,47,58,45,42,50,42,77
"2059",108,38,65,69,54,45,52,43,53,61,60,38,45,35,78
"2060",112,37,54,57,55,51,52,52,47,60,42,28,44,53,74
"2061",120,47,44,56,46,50,55,68,52,60,54,37,56,51,78
"2062",111,38,54,46,57,51,53,48,55,60,46,40,68,51,78
"2063",117,34,52,47,57,35,65,55,60,61,55,34,54,30,77
"2064",114,43,57,60,54,48,56,64,62,52,46,40,56,39,73
"2065",106,41,63,66,59,44,50,52,61,52,42,39,58,36,77
"2066",113,44,55,44,53,51,61,58,49,54,54,44,51,40,75
"2067",107,43,59,57,55,36,66,62,60,57,44,36,60,42,77
"2068",111,39,59,47,52,39,60,48,45,55,33,48,55,37,76
"2069",109,49,45,65,56,42,55,56,57,59,57,33,55,44,79
"2070",109,42,48,59,41,43,50,52,66,67,46,35,56,35,81
"2071",110,42,58,48,56,62,60,60,59,60,53,34,50,46,77
"2072",115,44,65,51,53,34,52,57,52,63,53,35,66,29,77
"2073",112,40,53,54,53,49,63,48,58,56,45,40,51,41,72
"2074",113,41,52,65,56,48,56,62,51,56,28,40,45,33,81
"2075",117,44,55,58,58,50,55,65,55,52,54,35,60,34,73
"2076",120,39,50,51,65,57,62,53,55,61,37,34,50,32,75
"2077",112,37,54,66,50,47,56,58,54,49,51,35,58,38,73
"2078",109,49,54,56,52,28,56,55,43,42,60,38,61,51,75
"2079",105,47,46,61,52,42,59,55,74,55,37,45,58,63,79
"2080",110,44,49,49,54,44,50,61,55,65,43,35,59,40,78
"2081",109,31,60,60,53,34,61,64,63,63,52,34,47,39,79
"2082",111,54,62,49,68,41,55,54,59,51,55,34,58,50,79
"2083",108,48,58,57,58,40,56,52,68,57,51,32,51,42,77
"2084",107,42,51,46,52,34,58,52,54,68,46,40,61,50,79
"2085",113,31,51,58,46,52,55,43,49,46,50,33,59,39,81
"2086",110,55,57,54,52,41,53,55,54,55,53,37,53,45,77
"2087",119,51,57,51,58,32,60,61,48,52,59,33,60,44,78
"2088",119,41,62,53,53,46,59,61,53,55,38,34,53,27,73
"2089",112,38,52,50,52,48,55,57,61,63,45,37,51,48,72
"2090",110,37,62,49,57,42,56,56,48,59,40,42,50,39,81
"2091",121,37,50,54,57,39,57,57,54,66,50,41,53,42,78
"2092",113,48,61,50,52,42,63,52,52,46,48,42,65,46,73
"2093",113,39,48,45,56,33,69,52,55,55,49,46,67,28,72
"2094",116,39,56,57,51,37,53,59,67,65,81,33,60,26,74
"2095",105,36,44,59,59,46,56,59,61,54,58,31,56,50,76
"2096",112,34,59,60,61,40,58,57,62,60,41,45,62,53,73
"2097",106,37,69,48,63,43,51,57,61,45,42,33,59,54,70
"2098",112,36,55,55,55,42,61,59,57,64,64,38,76,37,75
"2099",113,34,57,49,54,46,58,60,51,54,57,38,62,37,76
"2100",116,37,44,52,55,48,60,51,50,50,48,26,51,43,78
"2101",111,42,56,53,56,43,55,51,50,56,44,33,48,49,75
"2102",107,40,51,55,56,27,62,56,58,64,68,33,55,51,79
"2103",108,46,53,50,57,36,55,57,57,49,45,41,58,46,78
"2104",106,41,51,59,57,38,63,52,63,52,56,42,50,54,74
"2105",112,38,51,61,57,39,52,52,58,63,54,30,63,34,75
"2106",110,39,61,45,64,36,65,53,56,44,53,35,61,37,73
"2107",112,41,54,55,61,43,53,60,53,62,38,39,61,45,73
"2108",113,46,61,55,58,48,50,64,50,58,62,45,50,31,76
"2109",114,30,55,55,60,44,58,48,62,52,37,33,60,36,79
"2110",114,48,51,58,50,60,62,47,48,73,35,35,57,41,77
"2111",111,36,54,54,61,46,57,59,57,57,44,39,45,37,75
"2112",110,46,62,50,60,41,56,54,67,60,57,36,51,37,71
"2113",113,41,45,63,55,39,54,56,49,67,43,39,52,40,76
"2114",114,40,50,60,51,36,64,51,49,47,51,35,63,35,81
"2115",110,36,54,61,67,37,53,53,59,59,37,38,62,53,75
"2116",110,48,53,48,55,38,49,61,46,55,47,33,52,48,74
"2117",116,42,56,54,50,40,58,62,57,52,34,48,48,24,73
"2118",114,37,56,57,63,42,53,56,53,60,49,32,54,38,78
"2119",122,41,44,60,63,33,59,55,53,56,40,35,48,33,78
"2120",112,45,52,58,43,48,50,63,58,73,60,25,58,48,77
"2121",102,34,50,63,55,31,55,55,58,62,46,38,56,41,76
"2122",106,47,50,52,58,46,50,67,47,47,52,40,47,55,73
"2123",112,43,53,47,53,39,54,54,62,56,48,43,51,43,74
"2124",112,39,44,47,52,30,68,54,67,66,54,40,56,35,80
"2125",110,53,63,39,57,37,52,59,49,51,63,38,61,28,79
"2126",109,37,46,38,51,43,53,53,49,49,47,36,55,32,78
"2127",108,35,51,52,49,35,55,49,59,59,56,51,60,30,77
"2128",116,44,56,54,63,29,58,64,57,67,37,41,52,42,75
"2129",118,38,45,48,57,44,58,46,63,53,59,40,61,37,77
"2130",115,45,50,59,53,37,65,51,51,53,42,44,52,38,75
"2131",113,40,65,43,65,35,48,65,71,49,56,38,61,46,75
"2132",116,32,56,55,55,34,55,53,55,54,54,49,61,38,75
"2133",106,38,53,58,48,43,59,46,56,36,54,34,59,47,73
"2134",113,49,53,65,55,41,57,54,53,62,54,42,46,32,74
"2135",111,40,50,45,53,44,59,44,62,54,52,42,59,46,76
"2136",113,51,63,55,62,36,58,54,60,52,38,36,53,36,78
"2137",110,46,57,63,51,45,50,64,61,56,60,43,53,50,75
"2138",115,31,50,48,57,37,57,55,68,55,42,42,59,47,79
"2139",119,37,52,54,48,36,54,51,57,53,57,37,44,36,74
"2140",114,29,51,54,47,43,53,59,53,60,53,37,52,28,79
"2141",117,32,62,47,58,35,60,57,61,60,47,36,58,52,78
"2142",111,44,47,56,48,51,58,48,63,54,52,40,57,34,81
"2143",112,42,51,62,58,38,67,50,60,52,39,40,57,41,83
"2144",111,38,55,53,60,49,60,55,54,69,40,36,57,41,70
"2145",117,37,46,51,65,41,61,63,58,51,57,52,57,57,79
"2146",114,45,55,62,49,37,50,54,59,58,63,42,59,57,75
"2147",117,36,43,57,50,41,60,49,66,52,44,41,50,36,77
"2148",113,42,59,56,67,43,50,57,56,56,53,35,54,46,80
"2149",115,32,55,52,59,44,59,55,50,59,47,43,67,46,75
"2150",104,28,47,55,56,42,53,61,58,53,60,38,52,50,74
"2151",111,40,49,45,46,41,56,51,55,59,53,39,45,46,73
"2152",115,42,61,53,44,39,59,54,59,54,34,34,56,33,71
"2153",112,38,48,53,52,49,60,57,60,51,46,45,56,35,77
"2154",106,40,50,56,72,32,53,50,59,58,37,38,59,40,73
"2155",119,35,53,57,61,31,60,58,51,47,43,41,49,40,76
"2156",110,34,46,54,55,35,51,67,59,52,58,37,53,41,76
"2157",104,38,55,50,56,34,55,52,56,63,46,34,56,36,80
"2158",114,43,50,69,44,39,50,71,59,60,52,34,61,43,78
"2159",112,33,51,51,62,47,60,64,54,55,51,33,59,53,77
"2160",109,34,55,45,49,31,51,53,61,48,50,43,54,37,71
"2161",116,42,56,65,54,34,60,54,54,64,41,35,47,36,74
"2162",116,34,48,44,64,43,56,56,60,55,44,33,55,57,83
"2163",109,32,54,55,56,45,60,52,60,59,45,41,55,29,75
"2164",112,43,54,53,55,30,59,51,64,66,45,39,64,59,77
"2165",107,41,54,45,75,54,53,62,63,51,35,45,60,34,77
"2166",108,41,49,56,59,32,45,52,60,53,48,33,53,53,75
"2167",109,26,58,62,66,47,59,61,53,66,50,38,59,59,78
"2168",107,41,50,51,61,36,54,58,58,52,49,34,64,34,74
"2169",116,58,57,56,50,50,59,61,53,51,44,39,68,45,74
"2170",108,36,50,53,60,28,51,62,48,56,51,42,65,28,77
"2171",109,41,53,57,37,36,57,61,48,55,32,42,57,52,82
"2172",111,37,54,56,57,34,55,51,50,49,54,38,48,45,80
"2173",109,33,49,56,71,43,57,59,56,60,45,39,57,39,78
"2174",116,45,49,67,70,37,54,66,54,53,45,45,56,41,77
"2175",109,42,51,62,50,34,49,66,56,60,51,50,56,48,72
"2176",117,36,45,61,46,38,58,67,59,58,51,30,63,50,71
"2177",108,53,55,57,55,50,54,59,64,57,67,41,56,51,75
"2178",111,40,49,52,54,40,51,60,50,55,53,35,48,47,73
"2179",113,29,55,62,47,38,58,53,62,55,46,29,56,43,83
"2180",110,36,51,44,62,35,50,58,64,52,57,39,61,52,74
"2181",108,41,56,49,62,37,55,56,52,60,44,43,53,31,77
"2182",106,30,57,53,54,42,68,50,57,52,43,43,54,49,73
"2183",113,40,58,58,57,36,60,45,62,51,52,40,57,45,78
"2184",112,29,50,59,53,37,60,54,73,62,52,44,52,34,74
"2185",115,40,46,61,49,40,61,61,50,63,43,39,49,48,70
"2186",104,46,55,60,46,32,51,57,56,62,64,41,63,45,73
"2187",113,37,55,59,58,47,58,52,65,54,56,38,58,37,69
"2188",112,34,48,57,57,36,63,61,53,50,54,30,59,24,72
"2189",106,41,52,57,67,34,48,50,57,56,43,40,68,25,77
"2190",118,47,67,55,59,42,57,60,50,57,40,37,56,46,84
"2191",108,37,56,48,56,46,51,50,56,47,46,21,61,36,77
"2192",116,47,54,60,55,45,52,58,54,55,61,35,61,34,78
"2193",107,36,53,49,55,42,51,53,59,51,59,37,54,35,80
"2194",111,42,57,78,61,42,53,67,53,48,60,35,55,35,76
"2195",111,47,64,60,49,32,59,59,55,55,40,37,51,44,76
"2196",108,44,58,48,54,38,62,56,61,47,46,45,52,36,76
"2197",109,43,56,57,53,39,47,51,56,51,49,37,54,42,72
"2198",116,36,51,59,54,46,58,46,50,46,47,43,46,52,74
"2199",106,35,52,57,52,30,58,61,52,50,48,43,51,54,80
"2200",115,48,53,52,51,33,52,60,56,49,48,32,50,59,80
"2201",112,48,52,45,66,39,45,60,53,61,42,37,52,38,75
"2202",103,39,54,57,49,40,61,47,53,69,39,37,56,42,75
"2203",108,41,48,54,47,35,64,63,58,59,60,47,55,40,73
"2204",120,54,51,57,52,48,60,62,53,53,57,37,60,41,78
"2205",113,45,59,51,59,44,53,54,55,55,59,36,56,36,75
"2206",111,48,52,64,52,37,45,60,53,55,58,56,54,49,76
"2207",110,45,53,52,53,32,50,58,67,58,43,53,59,32,76
"2208",112,41,50,55,58,35,63,61,52,52,49,42,55,61,74
"2209",114,42,53,41,52,39,52,52,57,60,44,42,63,52,74
"2210",106,47,49,53,71,32,59,61,67,57,44,38,48,58,77
"2211",116,34,49,62,50,26,60,61,54,51,41,35,54,35,72
"2212",116,48,51,52,58,39,62,54,54,59,36,40,56,50,81
"2213",110,35,49,58,60,42,46,57,61,61,30,43,53,42,76
"2214",115,45,54,62,67,47,57,57,51,52,44,29,66,36,76
"2215",119,36,58,61,54,50,52,53,58,57,47,46,62,38,78
